step,orbit_index,timestamp_s,timestamp_utc,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,value_22,value_23,value_24,value_25,value_26,value_27,value_28,value_29,value_30,value_31,value_32,value_33,value_34,value_35,value_36,value_37,value_38,value_39,value_40,value_41,value_42,value_43,value_44,value_45,value_46,value_47,value_48,value_49,value_50,value_51,value_52,value_53,value_54,value_55,value_56,value_57,value_58,value_59,value_60,value_61,value_62,value_63,value_64,value_65,value_66,value_67,value_68,value_69,value_70,value_71,value_72,value_73,value_74,value_75,value_76,value_77,value_78,value_79
1,2897,1.000000,2026-04-21T06:10:35.529793+00:00,nodes,10.000000,11.000000,12.000000,13.000000,14.000000,16.000000,17.000000,19.000000,20.000000,22.000000,24.000000,26.000000,29.000000,32.000000,35.000000,38.000000,41.000000,45.000000,49.000000,54.000000,59.000000,64.000000,70.000000,77.000000,84.000000,92.000000,100.000000,109.000000,119.000000,130.000000,143.000000,156.000000,170.000000,186.000000,203.000000,222.000000,242.000000,265.000000,289.000000,316.000000,346.000000,378.000000,412.000000,451.000000,492.000000,538.000000,588.000000,642.000000,702.000000,767.000000,838.000000,915.000000,1000.000000,1093.000000,1194.000000,1304.000000,1425.000000,1557.000000,1701.000000,1859.000000,2031.000000,2219.000000,2424.000000,2649.000000,2894.000000,3162.000000,3455.000000,3775.000000,4125.000000,4507.000000,4924.000000,5380.000000,5878.000000,6422.000000,7017.000000,7667.000000,8377.000000,9152.000000,10000.000000
1,2897,1.000000,2026-04-21T06:10:35.529793+00:00,driver-CR1-112p-dec_payld-base-tx_power_mw,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000
1,2897,1.000000,2026-04-21T06:10:35.529793+00:00,driver-CR1-112p-dec_payld-base-attenuation_linear,5.129866e-16,5.129746e-16,5.129781e-16,5.129650e-16,5.129625e-16,5.129694e-16,5.129664e-16,5.129692e-16,5.129748e-16,5.129817e-16,5.129792e-16,5.129725e-16,5.129742e-16,5.129833e-16,5.129780e-16,5.129772e-16,5.129775e-16,5.129766e-16,5.129787e-16,5.129811e-16,5.129761e-16,5.129766e-16,5.129745e-16,5.129725e-16,5.129779e-16,5.129805e-16,5.129794e-16,5.129789e-16,5.129772e-16,5.129798e-16,5.129774e-16,5.129797e-16,5.129792e-16,5.129783e-16,5.129774e-16,5.129751e-16,5.129764e-16,5.129779e-16,5.129768e-16,5.129798e-16,5.129781e-16,5.129792e-16,5.129794e-16,5.129775e-16,5.129790e-16,5.129789e-16,5.129793e-16,5.129786e-16,5.129795e-16,5.129797e-16,5.129784e-16,5.129783e-16,5.129799e-16,5.129782e-16,5.129785e-16,5.129787e-16,5.129785e-16,5.129778e-16,5.129780e-16,5.129779e-16,5.129770e-16,5.129774e-16,5.129766e-16,5.129762e-16,5.129764e-16,5.129768e-16,5.129774e-16,5.129778e-16,5.129772e-16,5.129772e-16,5.129774e-16,5.129768e-16,5.129772e-16,5.129773e-16,5.129774e-16,5.129776e-16,5.129777e-16,5.129774e-16,5.129770e-16
1,2897,1.000000,2026-04-21T06:10:35.529793+00:00,driver-CR1-112p-dec_payld-base-attenuation_db,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000
1,2897,1.000000,2026-04-21T06:10:35.529793+00:00,driver-CR1-112p-dec_payld-base-rx_power_mw,1.659992e-10,1.659953e-10,1.659965e-10,1.659922e-10,1.659914e-10,1.659936e-10,1.659927e-10,1.659936e-10,1.659954e-10,1.659976e-10,1.659968e-10,1.659946e-10,1.659952e-10,1.659981e-10,1.659964e-10,1.659962e-10,1.659963e-10,1.659960e-10,1.659967e-10,1.659974e-10,1.659958e-10,1.659960e-10,1.659953e-10,1.659946e-10,1.659964e-10,1.659972e-10,1.659969e-10,1.659967e-10,1.659962e-10,1.659970e-10,1.659962e-10,1.659970e-10,1.659968e-10,1.659965e-10,1.659962e-10,1.659955e-10,1.659959e-10,1.659964e-10,1.659961e-10,1.659970e-10,1.659965e-10,1.659968e-10,1.659969e-10,1.659963e-10,1.659968e-10,1.659967e-10,1.659968e-10,1.659966e-10,1.659969e-10,1.659970e-10,1.659965e-10,1.659965e-10,1.659970e-10,1.659965e-10,1.659966e-10,1.659966e-10,1.659966e-10,1.659964e-10,1.659964e-10,1.659964e-10,1.659961e-10,1.659962e-10,1.659960e-10,1.659959e-10,1.659959e-10,1.659960e-10,1.659962e-10,1.659964e-10,1.659962e-10,1.659962e-10,1.659962e-10,1.659960e-10,1.659962e-10,1.659962e-10,1.659962e-10,1.659963e-10,1.659963e-10,1.659962e-10,1.659961e-10
1,2897,1.000000,2026-04-21T06:10:35.529793+00:00,driver-CR1-112p-dec_payld-base-rx_power_dbm,-97.798940,-97.799042,-97.799012,-97.799123,-97.799144,-97.799085,-97.799111,-97.799087,-97.799040,-97.798981,-97.799002,-97.799059,-97.799045,-97.798968,-97.799012,-97.799020,-97.799016,-97.799024,-97.799007,-97.798986,-97.799029,-97.799024,-97.799042,-97.799059,-97.799013,-97.798991,-97.799001,-97.799005,-97.799020,-97.798997,-97.799017,-97.798998,-97.799002,-97.799010,-97.799018,-97.799037,-97.799026,-97.799014,-97.799022,-97.798997,-97.799011,-97.799002,-97.799001,-97.799017,-97.799004,-97.799005,-97.799002,-97.799008,-97.799000,-97.798998,-97.799009,-97.799010,-97.798997,-97.799011,-97.799008,-97.799007,-97.799008,-97.799014,-97.799013,-97.799013,-97.799021,-97.799018,-97.799025,-97.799028,-97.799026,-97.799023,-97.799018,-97.799015,-97.799019,-97.799020,-97.799018,-97.799023,-97.799020,-97.799018,-97.799018,-97.799016,-97.799015,-97.799017,-97.799021
1,2897,1.000000,2026-04-21T06:10:35.529793+00:00,driver-CR1-112p-dec_payld-base-noise_power_mw,9.642391e-12,9.642560e-12,9.642207e-12,9.642254e-12,9.642279e-12,9.642511e-12,9.642412e-12,9.642500e-12,9.642303e-12,9.642618e-12,9.642216e-12,9.642579e-12,9.642731e-12,9.642360e-12,9.642150e-12,9.642119e-12,9.642071e-12,9.642524e-12,9.642318e-12,9.642343e-12,9.642578e-12,9.642502e-12,9.642713e-12,9.642394e-12,9.642699e-12,9.642124e-12,9.642344e-12,9.642565e-12,9.642403e-12,9.642336e-12,9.642358e-12,9.642258e-12,9.642157e-12,9.642575e-12,9.642502e-12,9.642164e-12,9.642443e-12,9.642594e-12,9.642109e-12,9.642552e-12,9.642184e-12,9.642271e-12,9.642267e-12,9.642437e-12,9.642516e-12,9.642338e-12,9.642376e-12,9.642368e-12,9.642341e-12,9.642528e-12,9.642347e-12,9.642194e-12,9.642914e-12,9.642771e-12,9.642186e-12,9.642597e-12,9.642439e-12,9.642510e-12,9.642475e-12,9.642317e-12,9.642230e-12,9.641924e-12,9.641895e-12,9.642189e-12,9.642292e-12,9.642538e-12,9.642224e-12,9.642188e-12,9.642431e-12,9.642176e-12,9.642328e-12,9.642197e-12,9.642945e-12,9.642787e-12,9.642089e-12,9.642033e-12,9.642735e-12,9.642067e-12,9.642692e-12
1,2897,1.000000,2026-04-21T06:10:35.529793+00:00,driver-CR1-112p-dec_payld-base-total_power_mw,1.757883e-10,1.756253e-10,1.756734e-10,1.756775e-10,1.756630e-10,1.756275e-10,1.756813e-10,1.757231e-10,1.756932e-10,1.756512e-10,1.756380e-10,1.757328e-10,1.756329e-10,1.756297e-10,1.756080e-10,1.759294e-10,1.756041e-10,1.756783e-10,1.760836e-10,1.760758e-10,1.766498e-10,1.756320e-10,1.756350e-10,1.758497e-10,1.771536e-10,1.769954e-10,1.763669e-10,1.769981e-10,1.770685e-10,1.782729e-10,1.765926e-10,1.791714e-10,1.798046e-10,1.802807e-10,1.784037e-10,1.777714e-10,1.812093e-10,1.808453e-10,1.797471e-10,1.812675e-10,1.834470e-10,1.814184e-10,1.812986e-10,1.818249e-10,1.830153e-10,1.819630e-10,1.835979e-10,1.863931e-10,1.844113e-10,1.879580e-10,1.865342e-10,1.902978e-10,1.897351e-10,1.916423e-10,1.917192e-10,1.952228e-10,1.950430e-10,1.971788e-10,2.006859e-10,2.026239e-10,2.052715e-10,2.083078e-10,2.100964e-10,2.143765e-10,2.158651e-10,2.206116e-10,2.259046e-10,2.300238e-10,2.347792e-10,2.413253e-10,2.470728e-10,2.526630e-10,2.595046e-10,2.669242e-10,2.726234e-10,2.846341e-10,2.934022e-10,3.027469e-10,3.173923e-10
1,2897,1.000000,2026-04-21T06:10:35.529793+00:00,driver-CR1-112p-dec_payld-base-interference_mw,2.007356e-13,9.131358e-14,9.398321e-14,1.231478e-13,9.800698e-14,9.033832e-14,1.300138e-13,1.393075e-13,1.075108e-13,1.272415e-13,1.045159e-13,1.767527e-13,1.257935e-13,9.687649e-14,1.226969e-13,4.016629e-13,7.993758e-14,1.200414e-13,5.598859e-13,5.355099e-13,1.104233e-12,1.107041e-13,8.631729e-14,2.918921e-13,1.631433e-12,1.508227e-12,8.292428e-13,1.428447e-12,1.512516e-12,2.729413e-12,1.074670e-12,3.653382e-12,4.277062e-12,4.735960e-12,2.887790e-12,2.239376e-12,5.676229e-12,5.297461e-12,4.206815e-12,5.726570e-12,7.911946e-12,5.894122e-12,5.766656e-12,6.296467e-12,7.478681e-12,6.416860e-12,8.044445e-12,1.084417e-11,8.858067e-12,1.240552e-11,1.098882e-11,1.473743e-11,1.418622e-11,1.609209e-11,1.616056e-11,1.966314e-11,1.948185e-11,2.161378e-11,2.512041e-11,2.705678e-11,2.969842e-11,3.273322e-11,3.452344e-11,3.880002e-11,4.028280e-11,4.502680e-11,5.031627e-11,5.442992e-11,5.918598e-11,6.572787e-11,7.147049e-11,7.705890e-11,8.389855e-11,9.131436e-11,9.701052e-11,1.090170e-10,1.177849e-10,1.271263e-10,1.417679e-10
1,2897,1.000000,2026-04-21T06:10:35.529793+00:00,driver-CR1-112p-dec_payld-base-snr_db,12.359213,12.359035,12.359224,12.359092,12.359059,12.359013,12.359032,12.359017,12.359153,12.359069,12.359229,12.359009,12.358955,12.359199,12.359249,12.359255,12.359280,12.359068,12.359179,12.359188,12.359040,12.359078,12.358966,12.359092,12.359000,12.359281,12.359172,12.359069,12.359127,12.359180,12.359150,12.359214,12.359256,12.359060,12.359084,12.359218,12.359103,12.359047,12.359257,12.359083,12.359235,12.359204,12.359208,12.359115,12.359093,12.359172,12.359158,12.359155,12.359175,12.359093,12.359163,12.359231,12.358920,12.358971,12.359237,12.359053,12.359123,12.359085,12.359102,12.359173,12.359204,12.359345,12.359351,12.359216,12.359171,12.359064,12.359210,12.359230,12.359115,12.359230,12.359163,12.359217,12.358883,12.358956,12.359271,12.359297,12.358982,12.359281,12.358996
