step,orbit_index,timestamp_s,timestamp_utc,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,value_22,value_23,value_24,value_25,value_26,value_27,value_28,value_29,value_30,value_31,value_32,value_33,value_34,value_35,value_36,value_37,value_38,value_39,value_40,value_41,value_42,value_43,value_44,value_45,value_46,value_47,value_48,value_49,value_50,value_51,value_52,value_53,value_54,value_55,value_56,value_57,value_58,value_59,value_60,value_61,value_62,value_63,value_64,value_65,value_66,value_67,value_68,value_69,value_70,value_71,value_72,value_73,value_74,value_75,value_76,value_77,value_78,value_79
1,2897,1.000000,2026-04-21T06:10:35.529793+00:00,nodes,10.000000,11.000000,12.000000,13.000000,14.000000,16.000000,17.000000,19.000000,20.000000,22.000000,24.000000,26.000000,29.000000,32.000000,35.000000,38.000000,41.000000,45.000000,49.000000,54.000000,59.000000,64.000000,70.000000,77.000000,84.000000,92.000000,100.000000,109.000000,119.000000,130.000000,143.000000,156.000000,170.000000,186.000000,203.000000,222.000000,242.000000,265.000000,289.000000,316.000000,346.000000,378.000000,412.000000,451.000000,492.000000,538.000000,588.000000,642.000000,702.000000,767.000000,838.000000,915.000000,1000.000000,1093.000000,1194.000000,1304.000000,1425.000000,1557.000000,1701.000000,1859.000000,2031.000000,2219.000000,2424.000000,2649.000000,2894.000000,3162.000000,3455.000000,3775.000000,4125.000000,4507.000000,4924.000000,5380.000000,5878.000000,6422.000000,7017.000000,7667.000000,8377.000000,9152.000000,10000.000000
1,2897,1.000000,2026-04-21T06:10:35.529793+00:00,driver-CR1-152p-dec_payld-base-tx_power_mw,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000
1,2897,1.000000,2026-04-21T06:10:35.529793+00:00,driver-CR1-152p-dec_payld-base-attenuation_linear,2.097375e-15,2.097404e-15,2.097419e-15,2.097365e-15,2.097355e-15,2.097383e-15,2.097371e-15,2.097382e-15,2.097405e-15,2.097433e-15,2.097423e-15,2.097395e-15,2.097403e-15,2.097440e-15,2.097418e-15,2.097415e-15,2.097416e-15,2.097412e-15,2.097421e-15,2.097431e-15,2.097410e-15,2.097412e-15,2.097404e-15,2.097396e-15,2.097418e-15,2.097428e-15,2.097424e-15,2.097422e-15,2.097415e-15,2.097425e-15,2.097416e-15,2.097425e-15,2.097423e-15,2.097419e-15,2.097415e-15,2.097406e-15,2.097412e-15,2.097418e-15,2.097413e-15,2.097426e-15,2.097419e-15,2.097423e-15,2.097424e-15,2.097416e-15,2.097422e-15,2.097422e-15,2.097423e-15,2.097420e-15,2.097424e-15,2.097425e-15,2.097420e-15,2.097419e-15,2.097426e-15,2.097419e-15,2.097420e-15,2.097421e-15,2.097420e-15,2.097417e-15,2.097418e-15,2.097418e-15,2.097414e-15,2.097416e-15,2.097412e-15,2.097411e-15,2.097412e-15,2.097413e-15,2.097415e-15,2.097417e-15,2.097415e-15,2.097415e-15,2.097415e-15,2.097413e-15,2.097415e-15,2.097415e-15,2.097416e-15,2.097416e-15,2.097417e-15,2.097416e-15,2.097414e-15
1,2897,1.000000,2026-04-21T06:10:35.529793+00:00,driver-CR1-152p-dec_payld-base-attenuation_db,146.783240,146.783179,146.783149,146.783260,146.783281,146.783223,146.783248,146.783224,146.783177,146.783118,146.783140,146.783197,146.783182,146.783105,146.783150,146.783157,146.783154,146.783162,146.783144,146.783124,146.783166,146.783162,146.783179,146.783196,146.783151,146.783129,146.783138,146.783143,146.783157,146.783135,146.783155,146.783135,146.783140,146.783147,146.783155,146.783174,146.783163,146.783151,146.783160,146.783135,146.783149,146.783140,146.783138,146.783154,146.783141,146.783143,146.783139,146.783145,146.783137,146.783135,146.783147,146.783147,146.783134,146.783148,146.783146,146.783144,146.783145,146.783152,146.783150,146.783151,146.783158,146.783155,146.783162,146.783165,146.783163,146.783160,146.783155,146.783152,146.783157,146.783157,146.783155,146.783160,146.783157,146.783156,146.783155,146.783154,146.783153,146.783155,146.783158
1,2897,1.000000,2026-04-21T06:10:35.529793+00:00,driver-CR1-152p-dec_payld-base-rx_power_mw,6.786971e-10,6.787066e-10,6.787114e-10,6.786940e-10,6.786907e-10,6.786998e-10,6.786958e-10,6.786996e-10,6.787070e-10,6.787161e-10,6.787128e-10,6.787039e-10,6.787062e-10,6.787181e-10,6.787112e-10,6.787101e-10,6.787106e-10,6.787093e-10,6.787121e-10,6.787153e-10,6.787087e-10,6.787093e-10,6.787066e-10,6.787039e-10,6.787111e-10,6.787145e-10,6.787130e-10,6.787123e-10,6.787101e-10,6.787136e-10,6.787105e-10,6.787135e-10,6.787128e-10,6.787116e-10,6.787103e-10,6.787074e-10,6.787091e-10,6.787110e-10,6.787097e-10,6.787136e-10,6.787114e-10,6.787128e-10,6.787130e-10,6.787105e-10,6.787126e-10,6.787123e-10,6.787129e-10,6.787119e-10,6.787132e-10,6.787135e-10,6.787117e-10,6.787116e-10,6.787137e-10,6.787114e-10,6.787119e-10,6.787121e-10,6.787119e-10,6.787109e-10,6.787112e-10,6.787111e-10,6.787099e-10,6.787104e-10,6.787093e-10,6.787088e-10,6.787091e-10,6.787096e-10,6.787104e-10,6.787109e-10,6.787101e-10,6.787101e-10,6.787103e-10,6.787096e-10,6.787101e-10,6.787103e-10,6.787104e-10,6.787106e-10,6.787108e-10,6.787104e-10,6.787099e-10
1,2897,1.000000,2026-04-21T06:10:35.529793+00:00,driver-CR1-152p-dec_payld-base-rx_power_dbm,-91.683240,-91.683179,-91.683149,-91.683260,-91.683281,-91.683223,-91.683248,-91.683224,-91.683177,-91.683118,-91.683140,-91.683197,-91.683182,-91.683105,-91.683150,-91.683157,-91.683154,-91.683162,-91.683144,-91.683124,-91.683166,-91.683162,-91.683179,-91.683196,-91.683151,-91.683129,-91.683138,-91.683143,-91.683157,-91.683135,-91.683155,-91.683135,-91.683140,-91.683147,-91.683155,-91.683174,-91.683163,-91.683151,-91.683160,-91.683135,-91.683149,-91.683140,-91.683138,-91.683154,-91.683141,-91.683143,-91.683139,-91.683145,-91.683137,-91.683135,-91.683147,-91.683147,-91.683134,-91.683148,-91.683146,-91.683144,-91.683145,-91.683152,-91.683150,-91.683151,-91.683158,-91.683155,-91.683162,-91.683165,-91.683163,-91.683160,-91.683155,-91.683152,-91.683157,-91.683157,-91.683155,-91.683160,-91.683157,-91.683156,-91.683155,-91.683154,-91.683153,-91.683155,-91.683158
1,2897,1.000000,2026-04-21T06:10:35.529793+00:00,driver-CR1-152p-dec_payld-base-noise_power_mw,9.642357e-12,9.642291e-12,9.642350e-12,9.642318e-12,9.642328e-12,9.642201e-12,9.642689e-12,9.642554e-12,9.642444e-12,9.642359e-12,9.642291e-12,9.642336e-12,9.642213e-12,9.642253e-12,9.642031e-12,9.642487e-12,9.642493e-12,9.642301e-12,9.642550e-12,9.642408e-12,9.642143e-12,9.642287e-12,9.642573e-12,9.642407e-12,9.642339e-12,9.642391e-12,9.642593e-12,9.642158e-12,9.642291e-12,9.642189e-12,9.642331e-12,9.642310e-12,9.642406e-12,9.642614e-12,9.642071e-12,9.642337e-12,9.642118e-12,9.642339e-12,9.642360e-12,9.642375e-12,9.642049e-12,9.642886e-12,9.642592e-12,9.642353e-12,9.642687e-12,9.642267e-12,9.642393e-12,9.642607e-12,9.642309e-12,9.642314e-12,9.642359e-12,9.642140e-12,9.642364e-12,9.642456e-12,9.642339e-12,9.642519e-12,9.642518e-12,9.641966e-12,9.642768e-12,9.642484e-12,9.642853e-12,9.642303e-12,9.642317e-12,9.642030e-12,9.642576e-12,9.642132e-12,9.642396e-12,9.642519e-12,9.642280e-12,9.642405e-12,9.641854e-12,9.642372e-12,9.642302e-12,9.642314e-12,9.642447e-12,9.642586e-12,9.642254e-12,9.642255e-12,9.642350e-12
1,2897,1.000000,2026-04-21T06:10:35.529793+00:00,driver-CR1-152p-dec_payld-base-total_power_mw,6.881998e-10,6.884625e-10,6.883333e-10,6.883606e-10,6.884196e-10,6.884416e-10,6.883986e-10,6.883542e-10,6.883760e-10,6.882721e-10,6.883881e-10,6.883169e-10,6.883715e-10,6.882980e-10,6.882758e-10,6.896562e-10,6.883070e-10,6.883933e-10,6.903338e-10,6.900955e-10,6.924941e-10,6.883200e-10,6.883250e-10,6.889583e-10,6.947443e-10,6.941354e-10,6.912660e-10,6.937441e-10,6.940700e-10,6.991988e-10,6.923972e-10,7.029828e-10,7.054720e-10,7.073915e-10,6.998121e-10,6.971045e-10,7.111858e-10,7.095645e-10,7.051425e-10,7.113411e-10,7.203038e-10,7.120660e-10,7.115119e-10,7.137302e-10,7.185093e-10,7.142073e-10,7.208357e-10,7.323137e-10,7.241932e-10,7.387197e-10,7.329491e-10,7.482149e-10,7.459978e-10,7.538651e-10,7.540874e-10,7.684299e-10,7.677031e-10,7.764178e-10,7.907629e-10,7.986795e-10,8.094584e-10,8.219114e-10,8.292387e-10,8.467409e-10,8.528288e-10,8.722431e-10,8.938807e-10,9.106965e-10,9.301762e-10,9.568989e-10,9.804124e-10,1.003284e-09,1.031262e-09,1.061611e-09,1.084868e-09,1.133979e-09,1.169876e-09,1.208055e-09,1.267956e-09
1,2897,1.000000,2026-04-21T06:10:35.529793+00:00,driver-CR1-152p-dec_payld-base-interference_mw,2.665879e-14,1.427580e-13,1.015059e-13,1.217307e-13,1.820342e-13,1.503791e-13,1.369130e-13,8.337391e-14,1.037989e-13,6.330832e-14,1.193878e-13,8.181078e-14,1.410143e-13,6.980622e-14,6.735539e-14,1.407632e-12,7.305997e-14,1.343923e-13,2.088876e-12,1.883659e-12,4.238845e-12,9.249893e-14,1.031526e-13,7.309187e-13,6.479157e-12,5.887714e-12,3.012727e-12,5.464398e-12,5.822179e-12,1.094090e-11,4.167959e-12,1.472555e-11,1.721414e-11,1.912868e-11,1.155954e-11,8.852705e-12,2.293667e-11,2.130919e-11,1.689219e-11,2.309208e-11,3.205380e-11,2.381490e-11,2.326962e-11,2.547570e-11,3.024932e-11,2.595755e-11,3.257570e-11,4.405144e-11,3.593519e-11,5.045708e-11,4.469216e-11,5.995111e-11,5.772323e-11,6.559412e-11,6.581979e-11,8.015728e-11,7.942122e-11,8.813530e-11,1.024809e-10,1.103999e-10,1.211730e-10,1.336225e-10,1.409479e-10,1.584509e-10,1.645359e-10,1.839450e-10,2.055817e-10,2.223914e-10,2.418708e-10,2.685850e-10,2.920974e-10,3.149676e-10,3.429409e-10,3.732864e-10,3.965420e-10,4.456496e-10,4.815454e-10,5.197207e-10,5.796203e-10
1,2897,1.000000,2026-04-21T06:10:35.529793+00:00,driver-CR1-152p-dec_payld-base-snr_db,18.474928,18.475019,18.475022,18.474925,18.474900,18.475015,18.474770,18.474855,18.474952,18.475049,18.475058,18.474981,18.475051,18.475109,18.475165,18.474952,18.474953,18.475031,18.474937,18.475021,18.475099,18.475038,18.474891,18.474949,18.475025,18.475024,18.474923,18.475115,18.475041,18.475109,18.475025,18.475053,18.475006,18.474905,18.475141,18.475003,18.475113,18.475025,18.475007,18.475025,18.475158,18.474790,18.474924,18.475016,18.474878,18.475066,18.475013,18.474910,18.475052,18.475052,18.475020,18.475119,18.475031,18.474975,18.475031,18.474950,18.474950,18.475192,18.474833,18.474960,18.474787,18.475038,18.475024,18.475150,18.474906,18.475109,18.474995,18.474943,18.475046,18.474989,18.475239,18.475001,18.475036,18.475032,18.474972,18.474911,18.475062,18.475059,18.475013
