nodes,100.000000,113.000000,127.000000,143.000000,160.000000,180.000000,203.000000,229.000000,257.000000,289.000000,326.000000,367.000000,412.000000,464.000000,522.000000,588.000000,661.000000,744.000000,838.000000,943.000000,1061.000000,1194.000000,1343.000000,1512.000000,1701.000000,1914.000000,2154.000000,2424.000000,2728.000000,3070.000000,3455.000000,3888.000000,4375.000000,4924.000000,5541.000000,6236.000000,7017.000000,7897.000000,8886.000000,10000.000000
x_equals_y,100.000000,113.000000,127.000000,143.000000,160.000000,180.000000,203.000000,229.000000,257.000000,289.000000,326.000000,367.000000,412.000000,464.000000,522.000000,588.000000,661.000000,744.000000,838.000000,943.000000,1061.000000,1194.000000,1343.000000,1512.000000,1701.000000,1914.000000,2154.000000,2424.000000,2728.000000,3070.000000,3455.000000,3888.000000,4375.000000,4924.000000,5541.000000,6236.000000,7017.000000,7897.000000,8886.000000,10000.000000
driver-CR1-1000p-dec_payld-base,100.000000,113.000000,127.000000,142.000000,159.000000,179.000000,201.000000,226.000000,254.000000,278.000000,318.000000,345.000000,392.000000,442.000000,479.000000,527.000000,559.000000,608.000000,597.000000,629.000000,563.000000,478.000000,351.000000,235.000000,171.000000,107.000000,61.000000,27.000000,13.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
driver-CR1-1000p-dec_payld-rlydd,100.000000,113.000000,126.000000,142.000000,159.000000,178.000000,200.000000,226.000000,250.000000,284.000000,311.000000,351.000000,398.000000,440.000000,492.000000,515.000000,572.000000,577.000000,621.000000,622.000000,571.000000,463.000000,333.000000,250.000000,179.000000,110.000000,61.000000,25.000000,6.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
lifan-CR1-1000p-dec_payld-base,94.000000,101.000000,103.000000,121.000000,128.000000,142.000000,151.000000,168.000000,183.000000,202.000000,230.000000,252.000000,284.000000,290.000000,306.000000,321.000000,329.000000,333.000000,340.000000,344.000000,312.000000,266.000000,233.000000,183.000000,142.000000,111.000000,95.000000,75.000000,60.000000,51.000000,34.000000,29.000000,22.000000,21.000000,12.000000,12.000000,16.000000,4.000000,7.000000,4.000000
lifan-CR1-1000p-dec_payld-rlydd,90.000000,96.000000,109.000000,117.000000,133.000000,136.000000,150.000000,169.000000,187.000000,211.000000,227.000000,262.000000,277.000000,298.000000,302.000000,322.000000,338.000000,335.000000,341.000000,335.000000,320.000000,277.000000,220.000000,177.000000,141.000000,112.000000,103.000000,74.000000,64.000000,42.000000,41.000000,29.000000,26.000000,21.000000,16.000000,19.000000,4.000000,9.000000,4.000000,5.000000
