nodes,100.000000,113.000000,127.000000,143.000000,160.000000,180.000000,203.000000,229.000000,257.000000,289.000000,326.000000,367.000000,412.000000,464.000000,522.000000,588.000000,661.000000,744.000000,838.000000,943.000000,1061.000000,1194.000000,1343.000000,1512.000000,1701.000000,1914.000000,2154.000000,2424.000000,2728.000000,3070.000000,3455.000000,3888.000000,4375.000000,4924.000000,5541.000000,6236.000000,7017.000000,7897.000000,8886.000000,10000.000000
x_equals_y,100.000000,113.000000,127.000000,143.000000,160.000000,180.000000,203.000000,229.000000,257.000000,289.000000,326.000000,367.000000,412.000000,464.000000,522.000000,588.000000,661.000000,744.000000,838.000000,943.000000,1061.000000,1194.000000,1343.000000,1512.000000,1701.000000,1914.000000,2154.000000,2424.000000,2728.000000,3070.000000,3455.000000,3888.000000,4375.000000,4924.000000,5541.000000,6236.000000,7017.000000,7897.000000,8886.000000,10000.000000
driver-CR1-1000p-dec_payld-base,100.000000,113.000000,127.000000,143.000000,160.000000,180.000000,203.000000,229.000000,256.000000,288.000000,323.000000,367.000000,410.000000,463.000000,516.000000,584.000000,652.000000,731.000000,822.000000,903.000000,1012.000000,1127.000000,1223.000000,1357.000000,1511.000000,1591.000000,1714.000000,1783.000000,1804.000000,1869.000000,1722.000000,1330.000000,831.000000,570.000000,397.000000,266.000000,191.000000,161.000000,116.000000,65.000000
driver-CR1-1000p-dec_payld-rlydd,100.000000,113.000000,127.000000,143.000000,160.000000,180.000000,203.000000,229.000000,256.000000,287.000000,326.000000,366.000000,412.000000,459.000000,519.000000,582.000000,653.000000,731.000000,815.000000,915.000000,1009.000000,1115.000000,1240.000000,1382.000000,1485.000000,1606.000000,1713.000000,1779.000000,1881.000000,1819.000000,1740.000000,1589.000000,1453.000000,1271.000000,991.000000,775.000000,513.000000,340.000000,189.000000,136.000000
