country,iso3,step,satellite_latitude,satellite_longitude,country_share,step_devices_total,step_demods_total,selected_nodes,selected_demods,series_demod_used,sent_packets_used,decoded_payload_base,decoded_payload_early_decode,decoded_payload_early_drop,decoded_payload_early_decode_drop,decoded_payload_mean,collision_rate,elevation_deg,footprint_radius_m,footprint_area_km2,idle_demodulators,busy_demodulators
Russian Federation,RUS,1101,54.116807,139.612616,1.0,1490,1000,7,100,100,10,10.0,10.0,0.0,10.0,10.0,0.0,6.059697314929167,500000.0,785398.1633974483,99,1
Russian Federation,RUS,1102,54.296991,139.613113,1.0,1545,1000,1500,1000,1000,1599,1571.6,1574.7,277.0,1851.7,1574.7,0.015196998123827354,5.8258590713286935,500000.0,785398.1633974483,993,7
Russian Federation,RUS,1103,54.477174,139.613636,1.0,1600,1000,90,100,100,95,94.8,95.0,0.1,95.1,95.0,0.0,5.5945608835754115,500000.0,785398.1633974483,99,1
Russian Federation,RUS,1104,54.657355,139.614186,1.0,1654,1000,7,700,100,10,10.0,10.0,0.0,10.0,10.0,0.0,5.365736956133617,500000.0,785398.1633974483,699,1
Russian Federation,RUS,1105,54.837535,139.614763,1.0,1708,1000,400,1000,1000,390,389.4,389.0,5.5,394.5,389.0,0.002564102564102555,5.139323689102042,500000.0,785398.1633974483,998,2
Russian Federation,RUS,1106,55.017714,139.615369,1.0,1762,1000,1500,700,100,1599,293.6,530.1,92.9,623.0,530.1,0.6684803001876172,4.915259589910164,500000.0,785398.1633974483,693,7
Russian Federation,RUS,1107,55.197892,139.616002,1.0,1815,1000,1500,100,100,1599,293.6,530.1,92.9,623.0,530.1,0.6684803001876172,4.693485189108543,500000.0,785398.1633974483,93,7
Russian Federation,RUS,1108,55.378069,139.616664,1.0,1868,1000,260,500,100,255,255.0,254.8,1.8,256.6,254.8,0.0007843137254901489,4.473942960041114,500000.0,785398.1633974483,498,2
Russian Federation,RUS,1109,55.558244,139.617354,1.0,1920,1000,90,500,100,95,94.8,95.0,0.1,95.1,95.0,0.0,4.256577242200564,500000.0,785398.1633974483,499,1
Russian Federation,RUS,1110,55.738418,139.618074,1.0,1971,1000,90,300,100,95,94.8,95.0,0.1,95.1,95.0,0.0,4.041334168078009,500000.0,785398.1633974483,299,1
Russian Federation,RUS,1111,55.91859,139.618823,1.0,2022,1000,15,1000,1000,15,15.0,15.0,0.0,15.0,15.0,0.0,3.828161593328417,500000.0,785398.1633974483,999,1
Russian Federation,RUS,1112,56.098762,139.619602,1.0,2073,1000,1500,300,100,1599,293.6,530.1,92.9,623.0,530.1,0.6684803001876172,3.617009030084432,500000.0,785398.1633974483,293,7
Russian Federation,RUS,1113,56.278932,139.620411,1.0,2123,1000,180,500,100,167,166.8,167.0,1.2,168.2,167.0,0.0,3.407827583259291,500000.0,785398.1633974483,499,1
Russian Federation,RUS,1114,56.4591,139.621251,1.0,2172,1000,180,700,100,167,166.8,167.0,1.2,168.2,167.0,0.0,3.200569889687813,500000.0,785398.1633974483,699,1
Russian Federation,RUS,1115,56.639267,139.622122,1.0,2220,1000,260,300,100,255,255.0,254.8,1.8,256.6,254.8,0.0007843137254901489,2.995190059965381,500000.0,785398.1633974483,298,2
Russian Federation,RUS,1116,56.819433,139.623024,1.0,2268,1000,700,100,100,686,299.0,569.4,18.9,588.3,569.4,0.16997084548104957,2.7916436228486248,500000.0,785398.1633974483,97,3
Russian Federation,RUS,1117,56.999598,139.623957,1.0,2315,1000,400,700,100,390,298.8,388.8,4.3,393.1,388.8,0.003076923076923088,2.5898874720922436,500000.0,785398.1633974483,698,2
Russian Federation,RUS,1118,57.17976,139.624923,1.0,2362,1000,400,100,100,390,298.8,388.8,4.3,393.1,388.8,0.003076923076923088,2.3898798156018017,500000.0,785398.1633974483,98,2
Russian Federation,RUS,1119,57.359922,139.625921,1.0,2407,1000,2,1000,1000,10,10.0,10.0,0.0,10.0,10.0,0.0,2.191580126787784,500000.0,785398.1633974483,999,1
Russian Federation,RUS,1120,57.540082,139.626952,1.0,2452,1000,2,100,100,10,10.0,10.0,0.0,10.0,10.0,0.0,1.99494909801561,500000.0,785398.1633974483,99,1
Russian Federation,RUS,1121,57.720241,139.628016,1.0,2496,1000,1500,1000,1000,1599,1571.6,1574.7,277.0,1851.7,1574.7,0.015196998123827354,1.7999485960472157,500000.0,785398.1633974483,993,7
Russian Federation,RUS,1122,57.900398,139.629114,1.0,2539,1000,260,700,100,255,255.0,254.8,1.8,256.6,254.8,0.0007843137254901489,1.606541619380863,500000.0,785398.1633974483,698,2
Russian Federation,RUS,1123,58.080553,139.630246,1.0,2581,1000,1000,1000,1000,1048,1040.1,1041.2,89.3,1130.5,1041.2,0.0064885496183205715,1.4146922573951315,500000.0,785398.1633974483,995,5
Russian Federation,RUS,1124,58.260707,139.631412,1.0,2623,1000,260,500,100,255,255.0,254.8,1.8,256.6,254.8,0.0007843137254901489,1.2243656512133327,500000.0,785398.1633974483,498,2
Russian Federation,RUS,1125,58.44086,139.632613,1.0,2663,1000,1500,300,100,1599,293.6,530.1,92.9,623.0,530.1,0.6684803001876172,1.035527956204703,500000.0,785398.1633974483,293,7
Russian Federation,RUS,1126,58.621011,139.633848,1.0,2703,1000,7,1000,1000,10,10.0,10.0,0.0,10.0,10.0,0.0,0.8481463060455496,500000.0,785398.1633974483,999,1
Russian Federation,RUS,1127,58.801161,139.63512,1.0,2741,1000,260,700,100,255,255.0,254.8,1.8,256.6,254.8,0.0007843137254901489,0.662188778267705,500000.0,785398.1633974483,698,2
Russian Federation,RUS,1128,58.981308,139.636427,1.0,2779,1000,2,300,100,10,10.0,10.0,0.0,10.0,10.0,0.0,0.47762436122289387,500000.0,785398.1633974483,299,1
Russian Federation,RUS,1129,59.161455,139.637771,1.0,2816,1000,1500,500,100,1599,293.6,530.1,92.9,623.0,530.1,0.6684803001876172,0.294422922398752,500000.0,785398.1633974483,493,7
Russian Federation,RUS,1130,59.341599,139.639152,1.0,2852,1000,40,100,100,40,40.0,40.0,0.0,40.0,40.0,0.0,0.11255517802271697,500000.0,785398.1633974483,99,1
Russian Federation,RUS,1131,59.521742,139.64057,1.0,2887,1000,1000,1000,1000,1048,1040.1,1041.2,89.3,1130.5,1041.2,0.0064885496183205715,0.06800733610492671,500000.0,785398.1633974483,995,5
Russian Federation,RUS,1132,59.701884,139.642025,1.0,2921,1000,2,1000,1000,10,10.0,10.0,0.0,10.0,10.0,0.0,0.24729229260577767,500000.0,785398.1633974483,999,1
Russian Federation,RUS,1133,59.882023,139.643519,1.0,2954,1000,1500,100,100,1599,293.6,530.1,92.9,623.0,530.1,0.6684803001876172,0.42532659939882933,500000.0,785398.1633974483,93,7
Russian Federation,RUS,1134,60.062162,139.645051,1.0,2986,1000,400,1000,1000,390,389.4,389.0,5.5,394.5,389.0,0.002564102564102555,0.6021364255076378,500000.0,785398.1633974483,998,2
Russian Federation,RUS,1135,60.242298,139.646622,1.0,3017,1000,180,700,100,167,166.8,167.0,1.2,168.2,167.0,0.0,0.7777472258481453,500000.0,785398.1633974483,699,1
Russian Federation,RUS,1136,60.422433,139.648232,1.0,3047,1000,7,500,100,10,10.0,10.0,0.0,10.0,10.0,0.0,0.9521837650415819,500000.0,785398.1633974483,499,1
Russian Federation,RUS,1137,60.602565,139.649882,1.0,3076,1000,180,500,100,167,166.8,167.0,1.2,168.2,167.0,0.0,1.1254701402972103,500000.0,785398.1633974483,499,1
Russian Federation,RUS,1138,60.782697,139.651573,1.0,3104,1000,260,300,100,255,255.0,254.8,1.8,256.6,254.8,0.0007843137254901489,1.2976298034058118,500000.0,785398.1633974483,298,2
Russian Federation,RUS,1139,60.962826,139.653304,1.0,3131,1000,7,300,100,10,10.0,10.0,0.0,10.0,10.0,0.0,1.4686855818830509,500000.0,785398.1633974483,299,1
Russian Federation,RUS,1140,61.142954,139.655076,1.0,3157,1000,40,300,100,40,40.0,40.0,0.0,40.0,40.0,0.0,1.6386596993006322,500000.0,785398.1633974483,299,1
Russian Federation,RUS,1141,61.323079,139.65689,1.0,3182,1000,90,100,100,95,94.8,95.0,0.1,95.1,95.0,0.0,1.807573794840124,500000.0,785398.1633974483,99,1
Russian Federation,RUS,1142,61.503203,139.658746,1.0,3206,1000,7,300,100,10,10.0,10.0,0.0,10.0,10.0,0.0,1.9754489421039239,500000.0,785398.1633974483,299,1
Russian Federation,RUS,1143,61.683326,139.660644,1.0,3229,1000,2,700,100,10,10.0,10.0,0.0,10.0,10.0,0.0,2.1423056672153677,500000.0,785398.1633974483,699,1
Russian Federation,RUS,1144,61.863446,139.662586,1.0,3252,1000,700,300,100,686,299.0,569.4,18.9,588.3,569.4,0.16997084548104957,2.3081639662380553,500000.0,785398.1633974483,297,3
Russian Federation,RUS,1145,62.043564,139.664571,1.0,3273,1000,260,100,100,255,255.0,254.8,1.8,256.6,254.8,0.0007843137254901489,2.4730433219447434,500000.0,785398.1633974483,98,2
Russian Federation,RUS,1146,62.223681,139.6666,1.0,3293,1000,180,700,100,167,166.8,167.0,1.2,168.2,167.0,0.0,2.6369627199620993,500000.0,785398.1633974483,699,1
Russian Federation,RUS,1147,62.403796,139.668673,1.0,3312,1000,400,100,100,390,298.8,388.8,4.3,393.1,388.8,0.003076923076923088,2.7999406643191946,500000.0,785398.1633974483,98,2
Russian Federation,RUS,1148,62.583908,139.670792,1.0,3330,1000,40,500,100,40,40.0,40.0,0.0,40.0,40.0,0.0,2.961995192423757,500000.0,785398.1633974483,499,1
Russian Federation,RUS,1149,62.764019,139.672956,1.0,3347,1000,15,300,100,15,15.0,15.0,0.0,15.0,15.0,0.0,3.1231438894910752,500000.0,785398.1633974483,299,1
Russian Federation,RUS,1150,62.944128,139.675166,1.0,3364,1000,260,300,100,255,255.0,254.8,1.8,256.6,254.8,0.0007843137254901489,3.2834039024478727,500000.0,785398.1633974483,298,2
Russian Federation,RUS,1151,63.124235,139.677422,1.0,3379,1000,400,300,100,390,298.8,388.8,4.3,393.1,388.8,0.003076923076923088,3.442791953333142,500000.0,785398.1633974483,298,2
Russian Federation,RUS,1152,63.30434,139.679725,1.0,3393,1000,700,500,100,686,299.0,569.4,18.9,588.3,569.4,0.16997084548104957,3.6013243522166647,500000.0,785398.1633974483,497,3
Russian Federation,RUS,1153,63.484442,139.682076,1.0,3406,1000,260,500,100,255,255.0,254.8,1.8,256.6,254.8,0.0007843137254901489,3.7590170096555937,500000.0,785398.1633974483,498,2
Russian Federation,RUS,1154,63.664543,139.684474,1.0,3419,1000,15,300,100,15,15.0,15.0,0.0,15.0,15.0,0.0,3.915885448706831,500000.0,785398.1633974483,299,1
Russian Federation,RUS,1155,63.844642,139.686922,1.0,3430,1000,260,300,100,255,255.0,254.8,1.8,256.6,254.8,0.0007843137254901489,4.071944816514701,500000.0,785398.1633974483,298,2
Russian Federation,RUS,1156,64.024738,139.689418,1.0,3441,1000,40,300,100,40,40.0,40.0,0.0,40.0,40.0,0.0,4.227209895490063,500000.0,785398.1633974483,299,1
Russian Federation,RUS,1157,64.204833,139.691964,1.0,3450,1000,1500,1000,1000,1599,1571.6,1574.7,277.0,1851.7,1574.7,0.015196998123827354,4.38169511409771,500000.0,785398.1633974483,993,7
Russian Federation,RUS,1158,64.384925,139.69456,1.0,3458,1000,180,700,100,167,166.8,167.0,1.2,168.2,167.0,0.0,4.5354145572680125,500000.0,785398.1633974483,699,1
Russian Federation,RUS,1159,64.565016,139.697207,1.0,3466,1000,1500,300,100,1599,293.6,530.1,92.9,623.0,530.1,0.6684803001876172,4.688381976447147,500000.0,785398.1633974483,293,7
Russian Federation,RUS,1160,64.745104,139.699905,1.0,3473,1000,15,1000,1000,15,15.0,15.0,0.0,15.0,15.0,0.0,4.840610799301231,500000.0,785398.1633974483,999,1
Russian Federation,RUS,1161,64.92519,139.702655,1.0,3478,1000,40,1000,1000,40,40.0,40.0,0.0,40.0,40.0,0.0,4.992114139086908,500000.0,785398.1633974483,999,1
Russian Federation,RUS,1162,65.105273,139.705457,1.0,3483,1000,7,100,100,10,10.0,10.0,0.0,10.0,10.0,0.0,5.142904803702436,500000.0,785398.1633974483,99,1
Russian Federation,RUS,1163,65.285355,139.708312,1.0,3487,1000,7,300,100,10,10.0,10.0,0.0,10.0,10.0,0.0,5.292995304431258,500000.0,785398.1633974483,299,1
Russian Federation,RUS,1164,65.465434,139.711221,1.0,3490,1000,700,1000,1000,686,683.2,684.4,23.3,707.6999999999999,684.4,0.0023323615160349975,5.442397864390159,500000.0,785398.1633974483,997,3
Russian Federation,RUS,1165,65.645511,139.714184,1.0,3491,1000,40,500,100,40,40.0,40.0,0.0,40.0,40.0,0.0,5.59112442669354,500000.0,785398.1633974483,499,1
Russian Federation,RUS,1166,65.825585,139.717201,1.0,3492,1000,700,1000,1000,686,683.2,684.4,23.3,707.6999999999999,684.4,0.0023323615160349975,5.739186662344679,500000.0,785398.1633974483,997,3
Russian Federation,RUS,1167,66.005658,139.720274,1.0,3492,1000,90,700,100,95,94.8,95.0,0.1,95.1,95.0,0.0,5.886595977864289,500000.0,785398.1633974483,699,1
Russian Federation,RUS,1168,66.185728,139.723403,1.0,3492,1000,400,700,100,390,298.8,388.8,4.3,393.1,388.8,0.003076923076923088,6.033363522666775,500000.0,785398.1633974483,698,2
Russian Federation,RUS,1169,66.365795,139.726588,1.0,3490,1000,90,700,100,95,94.8,95.0,0.1,95.1,95.0,0.0,6.17950019619343,500000.0,785398.1633974483,699,1
Russian Federation,RUS,1170,66.545861,139.72983,1.0,3487,1000,90,700,100,95,94.8,95.0,0.1,95.1,95.0,0.0,6.32501665481189,500000.0,785398.1633974483,699,1
Russian Federation,RUS,1171,66.725924,139.733131,1.0,3483,1000,400,1000,1000,390,389.4,389.0,5.5,394.5,389.0,0.002564102564102555,6.469923318490544,500000.0,785398.1633974483,998,2
Russian Federation,RUS,1172,66.905984,139.736489,1.0,3479,1000,400,700,100,390,298.8,388.8,4.3,393.1,388.8,0.003076923076923088,6.614230377256661,500000.0,785398.1633974483,698,2
Russian Federation,RUS,1173,67.086042,139.739907,1.0,3473,1000,1000,100,100,1048,298.4,567.4,45.8,613.1999999999999,567.4,0.458587786259542,6.757947797445752,500000.0,785398.1633974483,95,5
Russian Federation,RUS,1174,67.266098,139.743384,1.0,3466,1000,40,300,100,40,40.0,40.0,0.0,40.0,40.0,0.0,6.901085327750394,500000.0,785398.1633974483,299,1
Russian Federation,RUS,1175,67.446151,139.746922,1.0,3459,1000,2,1000,1000,10,10.0,10.0,0.0,10.0,10.0,0.0,7.043652505075585,500000.0,785398.1633974483,999,1
Russian Federation,RUS,1176,67.626201,139.75052,1.0,3450,1000,1000,1000,1000,1048,1040.1,1041.2,89.3,1130.5,1041.2,0.0064885496183205715,7.185658660207906,500000.0,785398.1633974483,995,5
Russian Federation,RUS,1177,67.806249,139.754181,1.0,3441,1000,1000,300,100,1048,298.4,567.4,45.8,613.1999999999999,567.4,0.458587786259542,7.327112923305208,500000.0,785398.1633974483,295,5
Russian Federation,RUS,1178,67.986294,139.757903,1.0,3431,1000,180,500,100,167,166.8,167.0,1.2,168.2,167.0,0.0,7.468024229213626,500000.0,785398.1633974483,499,1
Russian Federation,RUS,1179,68.166337,139.761689,1.0,3419,1000,1500,1000,1000,1599,1571.6,1574.7,277.0,1851.7,1574.7,0.015196998123827354,7.608401322617482,500000.0,785398.1633974483,993,7
Russian Federation,RUS,1180,68.346377,139.765538,1.0,3407,1000,260,100,100,255,255.0,254.8,1.8,256.6,254.8,0.0007843137254901489,7.748252763028972,500000.0,785398.1633974483,98,2
Russian Federation,RUS,1181,68.526415,139.769452,1.0,3394,1000,1500,700,100,1599,293.6,530.1,92.9,623.0,530.1,0.6684803001876172,7.887586929622785,500000.0,785398.1633974483,693,7
Russian Federation,RUS,1182,68.70645,139.773431,1.0,3380,1000,2,300,100,10,10.0,10.0,0.0,10.0,10.0,0.0,8.02641202592136,500000.0,785398.1633974483,299,1
Russian Federation,RUS,1183,68.886482,139.777476,1.0,3365,1000,2,1000,1000,10,10.0,10.0,0.0,10.0,10.0,0.0,8.164736084336141,500000.0,785398.1633974483,999,1
Russian Federation,RUS,1184,69.066511,139.781587,1.0,3348,1000,7,300,100,10,10.0,10.0,0.0,10.0,10.0,0.0,8.302566970569899,500000.0,785398.1633974483,299,1
Russian Federation,RUS,1185,69.246538,139.785766,1.0,3331,1000,2,500,100,10,10.0,10.0,0.0,10.0,10.0,0.0,8.439912387884789,500000.0,785398.1633974483,499,1
Russian Federation,RUS,1186,69.426562,139.790012,1.0,3313,1000,40,100,100,40,40.0,40.0,0.0,40.0,40.0,0.0,8.576779881241436,500000.0,785398.1633974483,99,1
Russian Federation,RUS,1187,69.606583,139.794328,1.0,3294,1000,700,300,100,686,299.0,569.4,18.9,588.3,569.4,0.16997084548104957,8.71317684131273,500000.0,785398.1633974483,297,3
Russian Federation,RUS,1188,69.786602,139.798713,1.0,3274,1000,1500,700,100,1599,293.6,530.1,92.9,623.0,530.1,0.6684803001876172,8.84911050837735,500000.0,785398.1633974483,693,7
Russian Federation,RUS,1189,69.966617,139.803168,1.0,3253,1000,180,1000,1000,167,167.0,167.0,1.1,168.1,167.0,0.0,8.984587976096918,500000.0,785398.1633974483,999,1
Russian Federation,RUS,1190,70.14663,139.807695,1.0,3231,1000,2,100,100,10,10.0,10.0,0.0,10.0,10.0,0.0,9.119616195180697,500000.0,785398.1633974483,99,1
Russian Federation,RUS,1191,70.326639,139.812293,1.0,3208,1000,1500,500,100,1599,293.6,530.1,92.9,623.0,530.1,0.6684803001876172,9.254201976941857,500000.0,785398.1633974483,493,7
Russian Federation,RUS,1192,70.506646,139.816964,1.0,3184,1000,400,500,100,390,298.8,388.8,4.3,393.1,388.8,0.003076923076923088,9.38835199674898,500000.0,785398.1633974483,498,2
Russian Federation,RUS,1193,70.68665,139.821708,1.0,3159,1000,7,100,100,10,10.0,10.0,0.0,10.0,10.0,0.0,9.522072797376211,500000.0,785398.1633974483,99,1
Russian Federation,RUS,1194,70.866651,139.826527,1.0,3134,1000,2,700,100,10,10.0,10.0,0.0,10.0,10.0,0.0,9.655370792255496,500000.0,785398.1633974483,699,1
Russian Federation,RUS,1195,71.046648,139.831421,1.0,3107,1000,15,500,100,15,15.0,15.0,0.0,15.0,15.0,0.0,9.78825226863458,500000.0,785398.1633974483,499,1
Russian Federation,RUS,1196,71.226643,139.836391,1.0,3079,1000,90,300,100,95,94.8,95.0,0.1,95.1,95.0,0.0,9.920723390643445,500000.0,785398.1633974483,299,1
Russian Federation,RUS,1197,71.406635,139.841438,1.0,3050,1000,90,300,100,95,94.8,95.0,0.1,95.1,95.0,0.0,10.052790202272263,500000.0,785398.1633974483,299,1
Russian Federation,RUS,1198,71.586623,139.846562,1.0,3020,1000,400,100,100,390,298.8,388.8,4.3,393.1,388.8,0.003076923076923088,10.184458630264288,500000.0,785398.1633974483,98,2
Russian Federation,RUS,1199,71.766608,139.851765,1.0,2989,1000,260,100,100,255,255.0,254.8,1.8,256.6,254.8,0.0007843137254901489,10.31573448692589,500000.0,785398.1633974483,98,2
Russian Federation,RUS,1200,71.946591,139.857048,1.0,2957,1000,15,500,100,15,15.0,15.0,0.0,15.0,15.0,0.0,10.44662347285697,500000.0,785398.1633974483,499,1
Russian Federation,RUS,1201,72.12657,139.862411,1.0,2925,1000,2,300,100,10,10.0,10.0,0.0,10.0,10.0,0.0,10.577131179603782,500000.0,785398.1633974483,299,1
Russian Federation,RUS,1202,72.306545,139.867855,1.0,2891,1000,15,700,100,15,15.0,15.0,0.0,15.0,15.0,0.0,10.707263092237525,500000.0,785398.1633974483,699,1
Russian Federation,RUS,1203,72.486518,139.873381,1.0,2856,1000,1500,1000,1000,1599,1571.6,1574.7,277.0,1851.7,1574.7,0.015196998123827354,10.837024591860171,500000.0,785398.1633974483,993,7
Russian Federation,RUS,1204,72.666487,139.87899,1.0,2821,1000,400,300,100,390,298.8,388.8,4.3,393.1,388.8,0.003076923076923088,10.966420958040572,500000.0,785398.1633974483,298,2
Russian Federation,RUS,1205,72.846453,139.884683,1.0,2784,1000,15,500,100,15,15.0,15.0,0.0,15.0,15.0,0.0,11.095457371182817,500000.0,785398.1633974483,499,1
Russian Federation,RUS,1206,73.026415,139.890462,1.0,2747,1000,700,300,100,686,299.0,569.4,18.9,588.3,569.4,0.16997084548104957,11.22413891482907,500000.0,785398.1633974483,297,3
Russian Federation,RUS,1207,73.206375,139.896326,1.0,2709,1000,180,100,100,167,166.8,167.0,1.2,168.2,167.0,0.0,11.352470577898913,500000.0,785398.1633974483,99,1
