elevation_bin,collision_rate,ecdf
>55deg,0.0,0.14418604651162792
>55deg,0.0,0.14651162790697675
>55deg,0.0,0.14883720930232558
>55deg,0.0,0.1511627906976744
>55deg,0.0,0.15348837209302327
>55deg,0.0,0.1558139534883721
>55deg,0.0,0.15813953488372093
>55deg,0.0,0.16046511627906976
>55deg,0.0,0.16279069767441862
>55deg,0.0,0.16511627906976745
>55deg,0.0,0.16744186046511628
>55deg,0.0,0.1697674418604651
>55deg,0.0,0.17209302325581396
>55deg,0.0,0.1744186046511628
>55deg,0.0,0.17674418604651163
>55deg,0.0,0.17906976744186046
>55deg,0.0,0.1813953488372093
>55deg,0.0,0.18372093023255814
>55deg,0.0,0.18604651162790697
>55deg,0.0,0.1883720930232558
>55deg,0.0,0.19069767441860466
>55deg,0.0,0.1930232558139535
>55deg,0.0,0.19534883720930232
>55deg,0.0,0.19767441860465115
>55deg,0.0,0.2
>55deg,0.0,0.20232558139534884
>55deg,0.0,0.20465116279069767
>55deg,0.0,0.2069767441860465
>55deg,0.0,0.20930232558139536
>55deg,0.0,0.2116279069767442
>55deg,0.0,0.21395348837209302
>55deg,0.0,0.21627906976744185
>55deg,0.0,0.2186046511627907
>55deg,0.0,0.22093023255813954
>55deg,0.0,0.22325581395348837
>55deg,0.0,0.2255813953488372
>55deg,0.0,0.22790697674418606
>55deg,0.0,0.2302325581395349
>55deg,0.0,0.23255813953488372
>55deg,0.0,0.23488372093023255
>55deg,0.0,0.2372093023255814
>55deg,0.0,0.23953488372093024
>55deg,0.0,0.24186046511627907
>55deg,0.0,0.2441860465116279
>55deg,0.0,0.24651162790697675
>55deg,0.0,0.24883720930232558
>55deg,0.0,0.25116279069767444
>55deg,0.0,0.2534883720930233
>55deg,0.0,0.2558139534883721
>55deg,0.0,0.25813953488372093
>55deg,0.0,0.26046511627906976
>55deg,0.0,0.2627906976744186
>55deg,0.0,0.2651162790697674
>55deg,0.0,0.26744186046511625
>55deg,0.0,0.26976744186046514
>55deg,0.0,0.27209302325581397
>55deg,0.0,0.2744186046511628
>55deg,0.0,0.27674418604651163
>55deg,0.0,0.27906976744186046
>55deg,0.0,0.2813953488372093
>55deg,0.0,0.2837209302325581
>55deg,0.0,0.28604651162790695
>55deg,0.0,0.28837209302325584
>55deg,0.0,0.29069767441860467
>55deg,0.0,0.2930232558139535
>55deg,0.0,0.29534883720930233
>55deg,0.0,0.29767441860465116
>55deg,0.0,0.3
>55deg,0.0,0.3023255813953488
>55deg,0.0,0.30465116279069765
>55deg,0.0,0.30697674418604654
>55deg,0.0,0.30930232558139537
>55deg,0.0,0.3116279069767442
>55deg,0.0,0.313953488372093
>55deg,0.0,0.31627906976744186
>55deg,0.0,0.3186046511627907
>55deg,0.0,0.3209302325581395
>55deg,0.0,0.32325581395348835
>55deg,0.0,0.32558139534883723
>55deg,0.0,0.32790697674418606
>55deg,0.0,0.3302325581395349
>55deg,0.0,0.3325581395348837
>55deg,0.0,0.33488372093023255
>55deg,0.0,0.3372093023255814
>55deg,0.0,0.3395348837209302
>55deg,0.0,0.34186046511627904
>55deg,0.0,0.34418604651162793
>55deg,0.0,0.34651162790697676
>55deg,0.0,0.3488372093023256
>55deg,0.0,0.3511627906976744
>55deg,0.0,0.35348837209302325
>55deg,0.0,0.3558139534883721
>55deg,0.0,0.3581395348837209
>55deg,0.0,0.36046511627906974
>55deg,0.0,0.3627906976744186
>55deg,0.0,0.36511627906976746
>55deg,0.0,0.3674418604651163
>55deg,0.0,0.3697674418604651
>55deg,0.0,0.37209302325581395
>55deg,0.0,0.3744186046511628
>55deg,0.0,0.3767441860465116
>55deg,0.0,0.37906976744186044
>55deg,0.0,0.3813953488372093
>55deg,0.0,0.38372093023255816
