nodes,10.000000,11.000000,12.000000,13.000000,14.000000,16.000000,17.000000,19.000000,20.000000,22.000000,24.000000,26.000000,29.000000,32.000000,35.000000,38.000000,41.000000,45.000000,49.000000,54.000000,59.000000,64.000000,70.000000,77.000000,84.000000,92.000000,100.000000,109.000000,119.000000,130.000000,143.000000,156.000000,170.000000,186.000000,203.000000,222.000000,242.000000,265.000000,289.000000,316.000000,346.000000,378.000000,412.000000,451.000000,492.000000,538.000000,588.000000,642.000000,702.000000,767.000000,838.000000,915.000000,1000.000000,1093.000000,1194.000000,1304.000000,1425.000000,1557.000000,1701.000000,1859.000000,2031.000000,2219.000000,2424.000000,2649.000000,2894.000000,3162.000000,3455.000000,3775.000000,4125.000000,4507.000000,4924.000000,5380.000000,5878.000000,6422.000000,7017.000000,7667.000000,8377.000000,9152.000000,10000.000000
driver-CR1-160p-dec_payld-base-tx_power_mw,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000
driver-CR1-160p-dec_payld-base-attenuation_linear,2.097402e-15,2.097478e-15,2.097466e-15,2.097465e-15,2.097393e-15,2.097440e-15,2.097423e-15,2.097396e-15,2.097360e-15,2.097384e-15,2.097386e-15,2.097387e-15,2.097383e-15,2.097389e-15,2.097406e-15,2.097424e-15,2.097422e-15,2.097412e-15,2.097419e-15,2.097419e-15,2.097423e-15,2.097431e-15,2.097432e-15,2.097415e-15,2.097410e-15,2.097416e-15,2.097402e-15,2.097402e-15,2.097415e-15,2.097408e-15,2.097394e-15,2.097406e-15,2.097419e-15,2.097424e-15,2.097423e-15,2.097427e-15,2.097414e-15,2.097417e-15,2.097412e-15,2.097419e-15,2.097414e-15,2.097418e-15,2.097418e-15,2.097419e-15,2.097418e-15,2.097423e-15,2.097419e-15,2.097421e-15,2.097421e-15,2.097425e-15,2.097420e-15,2.097423e-15,2.097424e-15,2.097420e-15,2.097420e-15,2.097425e-15,2.097423e-15,2.097422e-15,2.097420e-15,2.097420e-15,2.097419e-15,2.097419e-15,2.097420e-15,2.097417e-15,2.097416e-15,2.097413e-15,2.097414e-15,2.097413e-15,2.097412e-15,2.097415e-15,2.097413e-15,2.097414e-15,2.097414e-15,2.097414e-15,2.097414e-15,2.097415e-15,2.097416e-15,2.097414e-15,2.097415e-15
driver-CR1-160p-dec_payld-base-attenuation_db,146.783183,146.783026,146.783051,146.783054,146.783203,146.783104,146.783141,146.783196,146.783271,146.783221,146.783216,146.783213,146.783222,146.783211,146.783176,146.783137,146.783142,146.783163,146.783148,146.783147,146.783140,146.783123,146.783120,146.783156,146.783168,146.783154,146.783183,146.783183,146.783155,146.783171,146.783200,146.783175,146.783148,146.783138,146.783140,146.783132,146.783159,146.783153,146.783162,146.783149,146.783157,146.783149,146.783151,146.783149,146.783149,146.783139,146.783148,146.783145,146.783144,146.783136,146.783147,146.783140,146.783137,146.783146,146.783147,146.783136,146.783140,146.783143,146.783145,146.783145,146.783147,146.783148,146.783146,146.783153,146.783155,146.783159,146.783159,146.783161,146.783162,146.783157,146.783160,146.783157,146.783157,146.783157,146.783157,146.783155,146.783154,146.783158,146.783156
driver-CR1-160p-dec_payld-base-rx_power_mw,6.787060e-10,6.787305e-10,6.787266e-10,6.787263e-10,6.787029e-10,6.787184e-10,6.787126e-10,6.787040e-10,6.786923e-10,6.787001e-10,6.787009e-10,6.787013e-10,6.786999e-10,6.787017e-10,6.787071e-10,6.787132e-10,6.787124e-10,6.787092e-10,6.787115e-10,6.787116e-10,6.787128e-10,6.787155e-10,6.787158e-10,6.787102e-10,6.787084e-10,6.787105e-10,6.787061e-10,6.787060e-10,6.787103e-10,6.787079e-10,6.787033e-10,6.787073e-10,6.787115e-10,6.787130e-10,6.787127e-10,6.787140e-10,6.787098e-10,6.787107e-10,6.787093e-10,6.787114e-10,6.787100e-10,6.787113e-10,6.787110e-10,6.787114e-10,6.787113e-10,6.787128e-10,6.787114e-10,6.787120e-10,6.787120e-10,6.787134e-10,6.787117e-10,6.787128e-10,6.787131e-10,6.787119e-10,6.787117e-10,6.787133e-10,6.787128e-10,6.787123e-10,6.787119e-10,6.787119e-10,6.787116e-10,6.787115e-10,6.787117e-10,6.787108e-10,6.787104e-10,6.787097e-10,6.787098e-10,6.787094e-10,6.787093e-10,6.787102e-10,6.787097e-10,6.787100e-10,6.787100e-10,6.787100e-10,6.787100e-10,6.787103e-10,6.787106e-10,6.787100e-10,6.787102e-10
driver-CR1-160p-dec_payld-base-rx_power_dbm,-91.683183,-91.683026,-91.683051,-91.683054,-91.683203,-91.683104,-91.683141,-91.683196,-91.683271,-91.683221,-91.683216,-91.683213,-91.683222,-91.683211,-91.683176,-91.683137,-91.683142,-91.683163,-91.683148,-91.683147,-91.683140,-91.683123,-91.683120,-91.683156,-91.683168,-91.683154,-91.683183,-91.683183,-91.683155,-91.683171,-91.683200,-91.683175,-91.683148,-91.683138,-91.683140,-91.683132,-91.683159,-91.683153,-91.683162,-91.683149,-91.683157,-91.683149,-91.683151,-91.683149,-91.683149,-91.683139,-91.683148,-91.683145,-91.683144,-91.683136,-91.683147,-91.683140,-91.683137,-91.683146,-91.683147,-91.683136,-91.683140,-91.683143,-91.683145,-91.683145,-91.683147,-91.683148,-91.683146,-91.683153,-91.683155,-91.683159,-91.683159,-91.683161,-91.683162,-91.683157,-91.683160,-91.683157,-91.683157,-91.683157,-91.683157,-91.683155,-91.683154,-91.683158,-91.683156
driver-CR1-160p-dec_payld-base-noise_power_mw,9.642303e-12,9.642378e-12,9.642446e-12,9.642410e-12,9.642448e-12,9.642772e-12,9.642451e-12,9.642414e-12,9.642314e-12,9.642502e-12,9.642176e-12,9.642390e-12,9.642533e-12,9.642427e-12,9.642482e-12,9.641891e-12,9.642667e-12,9.642472e-12,9.642611e-12,9.642275e-12,9.642610e-12,9.642530e-12,9.642518e-12,9.642428e-12,9.642357e-12,9.642484e-12,9.641835e-12,9.642431e-12,9.642488e-12,9.642883e-12,9.642350e-12,9.642388e-12,9.642437e-12,9.642432e-12,9.642534e-12,9.642343e-12,9.642276e-12,9.642226e-12,9.642202e-12,9.642620e-12,9.642319e-12,9.642443e-12,9.642094e-12,9.642339e-12,9.642338e-12,9.642824e-12,9.642462e-12,9.642444e-12,9.642554e-12,9.642460e-12,9.642473e-12,9.641953e-12,9.642440e-12,9.642264e-12,9.642584e-12,9.642343e-12,9.642283e-12,9.642207e-12,9.642745e-12,9.642146e-12,9.642183e-12,9.642400e-12,9.642333e-12,9.642553e-12,9.642741e-12,9.642169e-12,9.642283e-12,9.642342e-12,9.642934e-12,9.643121e-12,9.642003e-12,9.642750e-12,9.642463e-12,9.642263e-12,9.642574e-12,9.642658e-12,9.642409e-12,9.642472e-12,9.642329e-12
driver-CR1-160p-dec_payld-base-total_power_mw,6.884041e-10,6.883494e-10,6.881936e-10,6.882361e-10,6.883880e-10,6.884170e-10,6.883368e-10,7.010458e-10,6.883696e-10,6.884898e-10,6.883812e-10,6.882856e-10,6.883507e-10,6.883179e-10,6.883580e-10,6.947475e-10,6.882575e-10,6.883972e-10,6.913370e-10,7.018287e-10,6.990161e-10,6.884400e-10,6.883453e-10,6.883642e-10,6.935400e-10,6.909855e-10,6.893387e-10,6.910005e-10,6.944934e-10,6.961740e-10,6.923897e-10,6.958146e-10,6.914684e-10,6.956539e-10,7.067486e-10,7.008032e-10,7.082047e-10,7.048446e-10,7.086481e-10,7.076839e-10,7.065634e-10,7.037374e-10,7.236426e-10,7.234003e-10,7.229187e-10,7.165423e-10,7.177704e-10,7.243821e-10,7.323934e-10,7.283625e-10,7.301208e-10,7.400324e-10,7.394160e-10,7.528382e-10,7.650893e-10,7.635697e-10,7.739556e-10,7.780852e-10,7.881381e-10,8.043760e-10,7.934190e-10,8.224809e-10,8.286500e-10,8.416918e-10,8.694956e-10,8.760083e-10,8.918559e-10,9.097825e-10,9.268713e-10,9.463862e-10,9.661281e-10,1.010219e-09,1.042821e-09,1.064748e-09,1.094429e-09,1.147512e-09,1.180126e-09,1.228929e-09,1.277719e-09
driver-CR1-160p-dec_payld-base-interference_mw,1.810752e-13,1.228518e-13,1.687783e-14,9.097086e-14,1.187179e-13,1.460042e-13,8.571837e-14,1.282274e-11,1.268335e-13,2.083592e-13,1.265301e-13,1.123021e-13,9.779016e-14,7.498537e-14,1.116606e-13,6.472186e-12,7.077025e-14,1.560716e-13,3.067669e-12,1.357475e-11,1.076507e-11,1.533991e-13,8.613088e-14,1.100999e-13,5.289843e-12,2.739847e-12,1.095104e-12,2.765219e-12,6.229615e-12,7.941501e-12,4.163352e-12,7.553209e-12,3.235241e-12,7.402555e-12,1.849491e-11,1.255179e-11,1.994621e-11,1.658299e-11,2.039625e-11,1.942939e-11,1.831481e-11,1.548646e-11,3.538622e-11,3.514101e-11,3.466474e-11,2.829362e-11,2.951719e-11,3.611674e-11,4.413272e-11,4.010397e-11,4.185916e-11,5.175927e-11,5.113963e-11,6.457261e-11,7.682432e-11,7.529553e-11,8.567619e-11,8.980316e-11,9.985515e-11,1.160918e-10,1.051449e-10,1.341899e-10,1.403589e-10,1.534019e-10,1.811982e-10,1.877113e-10,2.035545e-10,2.214784e-10,2.385628e-10,2.580745e-10,2.778183e-10,3.219011e-10,3.545002e-10,3.764233e-10,4.061018e-10,4.591809e-10,4.917916e-10,5.405936e-10,5.893814e-10
driver-CR1-160p-dec_payld-base-snr_db,18.475010,18.475132,18.475077,18.475090,18.474924,18.474878,18.474985,18.474946,18.474917,18.474882,18.475033,18.474939,18.474867,18.474925,18.474936,18.475241,18.474886,18.474954,18.474906,18.475058,18.474914,18.474967,18.474975,18.474980,18.475000,18.474957,18.475220,18.474951,18.474953,18.474760,18.474971,18.474979,18.474984,18.474996,18.474948,18.475042,18.475046,18.475074,18.475076,18.474901,18.475027,18.474980,18.475135,18.475027,18.475027,18.474818,18.474972,18.474984,18.474935,18.474986,18.474969,18.475210,18.474993,18.475064,18.474919,18.475038,18.475061,18.475093,18.474848,18.475118,18.475099,18.475001,18.475032,18.474927,18.474840,18.475093,18.475043,18.475013,18.474746,18.474667,18.475168,18.474834,18.474963,18.475053,18.474913,18.474877,18.474991,18.474958,18.475024
