nodes,10.000000,11.000000,12.000000,13.000000,14.000000,16.000000,17.000000,19.000000,20.000000,22.000000,24.000000,26.000000,29.000000,32.000000,35.000000,38.000000,41.000000,45.000000,49.000000,54.000000,59.000000,64.000000,70.000000,77.000000,84.000000,92.000000,100.000000,109.000000,119.000000,130.000000,143.000000,156.000000,170.000000,186.000000,203.000000,222.000000,242.000000,265.000000,289.000000,316.000000,346.000000,378.000000,412.000000,451.000000,492.000000,538.000000,588.000000,642.000000,702.000000,767.000000,838.000000,915.000000,1000.000000,1093.000000,1194.000000,1304.000000,1425.000000,1557.000000,1701.000000,1859.000000,2031.000000,2219.000000,2424.000000,2649.000000,2894.000000,3162.000000,3455.000000,3775.000000,4125.000000,4507.000000,4924.000000,5380.000000,5878.000000,6422.000000,7017.000000,7667.000000,8377.000000,9152.000000,10000.000000
driver-CR1-8p-dec_payld-base-tx_power_mw,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000
driver-CR1-8p-dec_payld-base-attenuation_linear,2.097453e-15,2.097478e-15,2.097466e-15,2.097465e-15,2.097393e-15,2.097440e-15,2.097423e-15,2.097396e-15,2.097360e-15,2.097384e-15,2.097386e-15,2.097387e-15,2.097383e-15,2.097389e-15,2.097406e-15,2.097424e-15,2.097422e-15,2.097412e-15,2.097419e-15,2.097419e-15,2.097423e-15,2.097431e-15,2.097432e-15,2.097415e-15,2.097410e-15,2.097416e-15,2.097402e-15,2.097402e-15,2.097415e-15,2.097408e-15,2.097394e-15,2.097406e-15,2.097419e-15,2.097424e-15,2.097423e-15,2.097427e-15,2.097414e-15,2.097417e-15,2.097412e-15,2.097419e-15,2.097414e-15,2.097418e-15,2.097418e-15,2.097419e-15,2.097418e-15,2.097423e-15,2.097419e-15,2.097421e-15,2.097421e-15,2.097425e-15,2.097420e-15,2.097423e-15,2.097424e-15,2.097420e-15,2.097420e-15,2.097425e-15,2.097423e-15,2.097422e-15,2.097420e-15,2.097420e-15,2.097419e-15,2.097419e-15,2.097420e-15,2.097417e-15,2.097416e-15,2.097413e-15,2.097414e-15,2.097413e-15,2.097412e-15,2.097415e-15,2.097413e-15,2.097414e-15,2.097414e-15,2.097414e-15,2.097414e-15,2.097415e-15,2.097416e-15,2.097414e-15,2.097415e-15
driver-CR1-8p-dec_payld-base-attenuation_db,146.783077,146.783026,146.783051,146.783054,146.783203,146.783104,146.783141,146.783196,146.783271,146.783221,146.783216,146.783213,146.783222,146.783211,146.783176,146.783137,146.783142,146.783163,146.783148,146.783147,146.783140,146.783123,146.783120,146.783156,146.783168,146.783154,146.783183,146.783183,146.783155,146.783171,146.783200,146.783175,146.783148,146.783138,146.783140,146.783132,146.783159,146.783153,146.783162,146.783149,146.783157,146.783149,146.783151,146.783149,146.783149,146.783139,146.783148,146.783145,146.783144,146.783136,146.783147,146.783140,146.783137,146.783146,146.783147,146.783136,146.783140,146.783143,146.783145,146.783145,146.783147,146.783148,146.783146,146.783153,146.783155,146.783159,146.783159,146.783161,146.783162,146.783157,146.783160,146.783157,146.783157,146.783157,146.783157,146.783155,146.783154,146.783158,146.783156
driver-CR1-8p-dec_payld-base-rx_power_mw,6.787226e-10,6.787305e-10,6.787266e-10,6.787263e-10,6.787029e-10,6.787184e-10,6.787126e-10,6.787040e-10,6.786923e-10,6.787001e-10,6.787009e-10,6.787013e-10,6.786999e-10,6.787017e-10,6.787071e-10,6.787132e-10,6.787124e-10,6.787092e-10,6.787115e-10,6.787116e-10,6.787128e-10,6.787155e-10,6.787158e-10,6.787102e-10,6.787084e-10,6.787105e-10,6.787061e-10,6.787060e-10,6.787103e-10,6.787079e-10,6.787033e-10,6.787073e-10,6.787115e-10,6.787130e-10,6.787127e-10,6.787140e-10,6.787098e-10,6.787107e-10,6.787093e-10,6.787114e-10,6.787100e-10,6.787113e-10,6.787110e-10,6.787114e-10,6.787113e-10,6.787128e-10,6.787114e-10,6.787120e-10,6.787120e-10,6.787134e-10,6.787117e-10,6.787128e-10,6.787131e-10,6.787119e-10,6.787117e-10,6.787133e-10,6.787128e-10,6.787123e-10,6.787119e-10,6.787119e-10,6.787116e-10,6.787115e-10,6.787117e-10,6.787108e-10,6.787104e-10,6.787097e-10,6.787098e-10,6.787094e-10,6.787093e-10,6.787102e-10,6.787097e-10,6.787100e-10,6.787100e-10,6.787100e-10,6.787100e-10,6.787103e-10,6.787106e-10,6.787100e-10,6.787102e-10
driver-CR1-8p-dec_payld-base-rx_power_dbm,-91.683077,-91.683026,-91.683051,-91.683054,-91.683203,-91.683104,-91.683141,-91.683196,-91.683271,-91.683221,-91.683216,-91.683213,-91.683222,-91.683211,-91.683176,-91.683137,-91.683142,-91.683163,-91.683148,-91.683147,-91.683140,-91.683123,-91.683120,-91.683156,-91.683168,-91.683154,-91.683183,-91.683183,-91.683155,-91.683171,-91.683200,-91.683175,-91.683148,-91.683138,-91.683140,-91.683132,-91.683159,-91.683153,-91.683162,-91.683149,-91.683157,-91.683149,-91.683151,-91.683149,-91.683149,-91.683139,-91.683148,-91.683145,-91.683144,-91.683136,-91.683147,-91.683140,-91.683137,-91.683146,-91.683147,-91.683136,-91.683140,-91.683143,-91.683145,-91.683145,-91.683147,-91.683148,-91.683146,-91.683153,-91.683155,-91.683159,-91.683159,-91.683161,-91.683162,-91.683157,-91.683160,-91.683157,-91.683157,-91.683157,-91.683157,-91.683155,-91.683154,-91.683158,-91.683156
driver-CR1-8p-dec_payld-base-noise_power_mw,9.642360e-12,9.642215e-12,9.642214e-12,9.642419e-12,9.642358e-12,9.642051e-12,9.642154e-12,9.642579e-12,9.642563e-12,9.642318e-12,9.642528e-12,9.642288e-12,9.642016e-12,9.642229e-12,9.642057e-12,9.642346e-12,9.642301e-12,9.642136e-12,9.642292e-12,9.642378e-12,9.642417e-12,9.642434e-12,9.642420e-12,9.642215e-12,9.642526e-12,9.642403e-12,9.642511e-12,9.642431e-12,9.642232e-12,9.642083e-12,9.642265e-12,9.642241e-12,9.642239e-12,9.642483e-12,9.642358e-12,9.642113e-12,9.642343e-12,9.642371e-12,9.642496e-12,9.642554e-12,9.642730e-12,9.642406e-12,9.642377e-12,9.642179e-12,9.642118e-12,9.642761e-12,9.642547e-12,9.642249e-12,9.642329e-12,9.642126e-12,9.642320e-12,9.642167e-12,9.642512e-12,9.642554e-12,9.642389e-12,9.642708e-12,9.641785e-12,9.642458e-12,9.642549e-12,9.642020e-12,9.642022e-12,9.642489e-12,9.642067e-12,9.642224e-12,9.642192e-12,9.642321e-12,9.642100e-12,9.642612e-12,9.642357e-12,9.642125e-12,9.642110e-12,9.642269e-12,9.641637e-12,9.642872e-12,9.642229e-12,9.642181e-12,9.642301e-12,9.642474e-12,9.642555e-12
driver-CR1-8p-dec_payld-base-total_power_mw,6.883235e-10,6.884367e-10,6.882838e-10,6.883357e-10,6.882853e-10,6.884015e-10,6.883688e-10,7.011288e-10,6.883023e-10,6.883276e-10,6.882668e-10,6.883698e-10,6.883958e-10,6.883477e-10,6.883645e-10,6.947101e-10,6.884243e-10,6.883252e-10,6.913792e-10,7.018576e-10,6.990275e-10,6.883543e-10,6.883886e-10,6.883316e-10,6.934743e-10,6.909682e-10,6.892653e-10,6.910147e-10,6.944182e-10,6.961795e-10,6.923847e-10,6.958075e-10,6.915214e-10,6.956375e-10,7.067716e-10,7.008244e-10,7.081441e-10,7.048308e-10,7.086435e-10,7.076673e-10,7.065564e-10,7.037424e-10,7.236572e-10,7.233995e-10,7.229663e-10,7.165825e-10,7.178064e-10,7.243679e-10,7.324138e-10,7.283732e-10,7.301022e-10,7.400158e-10,7.394005e-10,7.528403e-10,7.650933e-10,7.635473e-10,7.739556e-10,7.780780e-10,7.881376e-10,8.043696e-10,7.934395e-10,8.224670e-10,8.286510e-10,8.416979e-10,8.695077e-10,8.760153e-10,8.918475e-10,9.097790e-10,9.268587e-10,9.463847e-10,9.661334e-10,1.010217e-09,1.042835e-09,1.064746e-09,1.094431e-09,1.147517e-09,1.180126e-09,1.228931e-09,1.277716e-09
driver-CR1-8p-dec_payld-base-interference_mw,1.091953e-13,1.357623e-13,9.225635e-14,1.181911e-13,6.430711e-14,1.076097e-13,1.102058e-13,1.287348e-11,1.030066e-13,1.078281e-13,6.271707e-14,1.185754e-13,1.278683e-13,1.032938e-13,1.109659e-13,6.461000e-12,1.756934e-13,8.235953e-14,3.105703e-12,1.359320e-11,1.078412e-11,1.129490e-13,1.149391e-13,1.176385e-13,5.258250e-12,2.737290e-12,1.060536e-12,2.773968e-12,6.180614e-12,7.940952e-12,4.166754e-12,7.570886e-12,3.265368e-12,7.389861e-12,1.850497e-11,1.256611e-11,1.991220e-11,1.656912e-11,2.038990e-11,1.942158e-11,1.831065e-11,1.548479e-11,3.539835e-11,3.513714e-11,3.469596e-11,2.831267e-11,2.953608e-11,3.611484e-11,4.415630e-11,4.010389e-11,4.185060e-11,5.174891e-11,5.113389e-11,6.457097e-11,7.681621e-11,7.527949e-11,8.567747e-11,8.979753e-11,9.985284e-11,1.160848e-10,1.051533e-10,1.341774e-10,1.403622e-10,1.534039e-10,1.812097e-10,1.877191e-10,2.035497e-10,2.214793e-10,2.385553e-10,2.580755e-10,2.778219e-10,3.218983e-10,3.545120e-10,3.764208e-10,4.061058e-10,4.591857e-10,4.917921e-10,5.405959e-10,5.893785e-10
driver-CR1-8p-dec_payld-base-snr_db,18.475090,18.475206,18.475181,18.475086,18.474965,18.475202,18.475119,18.474872,18.474804,18.474965,18.474875,18.474986,18.475100,18.475015,18.475127,18.475036,18.475051,18.475105,18.475050,18.475011,18.475001,18.475010,18.475019,18.475075,18.474924,18.474993,18.474916,18.474951,18.475069,18.475120,18.475009,18.475046,18.475073,18.474973,18.475028,18.475146,18.475016,18.475008,18.474943,18.474930,18.474843,18.474997,18.475008,18.475099,18.475126,18.474847,18.474934,18.475072,18.475036,18.475136,18.475038,18.475114,18.474961,18.474934,18.475007,18.474874,18.475286,18.474979,18.474936,18.475175,18.475172,18.474960,18.475152,18.475076,18.475087,18.475025,18.475125,18.474891,18.475006,18.475116,18.475120,18.475050,18.475335,18.474778,18.475068,18.475092,18.475039,18.474957,18.474923
driver-CR1-8p-dec_payld-base-sinr_db,18.426521,18.415235,18.434489,18.423341,18.446381,18.427489,18.426139,17.680827,18.429112,18.427562,18.446935,18.422432,18.418468,18.429082,18.425838,18.069356,18.397478,18.438517,18.167006,17.640481,17.918857,18.424990,18.424140,18.422967,18.051172,18.274653,18.328748,18.290290,18.091222,17.990028,18.222534,17.994813,18.251091,18.062160,17.471716,17.835556,17.565423,17.673500,17.545442,17.489476,17.494390,17.515170,16.568789,16.659699,16.664162,16.921014,16.921383,16.649436,16.232272,16.341575,16.463220,15.885169,15.866680,15.410031,14.951080,14.826635,14.479335,14.166072,13.938211,13.265822,13.687239,12.479691,12.320426,11.960052,11.222101,10.901369,10.332433,9.952311,9.477177,8.943128,8.557545,7.573895,6.990810,6.382298,5.949260,5.120898,4.625276,3.932895,3.321602
