step,orbit_index,timestamp_s,timestamp_utc,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,value_22,value_23,value_24,value_25,value_26,value_27,value_28,value_29,value_30,value_31,value_32,value_33,value_34,value_35,value_36,value_37,value_38,value_39,value_40,value_41,value_42,value_43,value_44,value_45,value_46,value_47,value_48,value_49,value_50,value_51,value_52,value_53,value_54,value_55,value_56,value_57,value_58,value_59,value_60,value_61,value_62,value_63,value_64,value_65,value_66,value_67,value_68,value_69,value_70,value_71,value_72,value_73,value_74,value_75,value_76,value_77,value_78,value_79
1,2897,1.000000,2026-04-23T12:56:16.980002+00:00,nodes,10.000000,11.000000,12.000000,13.000000,14.000000,16.000000,17.000000,19.000000,20.000000,22.000000,24.000000,26.000000,29.000000,32.000000,35.000000,38.000000,41.000000,45.000000,49.000000,54.000000,59.000000,64.000000,70.000000,77.000000,84.000000,92.000000,100.000000,109.000000,119.000000,130.000000,143.000000,156.000000,170.000000,186.000000,203.000000,222.000000,242.000000,265.000000,289.000000,316.000000,346.000000,378.000000,412.000000,451.000000,492.000000,538.000000,588.000000,642.000000,702.000000,767.000000,838.000000,915.000000,1000.000000,1093.000000,1194.000000,1304.000000,1425.000000,1557.000000,1701.000000,1859.000000,2031.000000,2219.000000,2424.000000,2649.000000,2894.000000,3162.000000,3455.000000,3775.000000,4125.000000,4507.000000,4924.000000,5380.000000,5878.000000,6422.000000,7017.000000,7667.000000,8377.000000,9152.000000,10000.000000
1,2897,1.000000,2026-04-23T12:56:16.980002+00:00,driver-CR1-58p-dec_payld-base-tx_power_mw,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000
1,2897,1.000000,2026-04-23T12:56:16.980002+00:00,driver-CR1-58p-dec_payld-base-attenuation_linear,5.129741e-16,5.129926e-16,5.129897e-16,5.129894e-16,5.129718e-16,5.129835e-16,5.129791e-16,5.129725e-16,5.129638e-16,5.129696e-16,5.129702e-16,5.129705e-16,5.129695e-16,5.129708e-16,5.129749e-16,5.129795e-16,5.129789e-16,5.129765e-16,5.129783e-16,5.129783e-16,5.129792e-16,5.129812e-16,5.129815e-16,5.129773e-16,5.129759e-16,5.129775e-16,5.129741e-16,5.129741e-16,5.129774e-16,5.129755e-16,5.129721e-16,5.129751e-16,5.129783e-16,5.129794e-16,5.129792e-16,5.129801e-16,5.129770e-16,5.129776e-16,5.129766e-16,5.129781e-16,5.129771e-16,5.129781e-16,5.129779e-16,5.129781e-16,5.129781e-16,5.129793e-16,5.129782e-16,5.129786e-16,5.129786e-16,5.129797e-16,5.129784e-16,5.129792e-16,5.129795e-16,5.129785e-16,5.129784e-16,5.129796e-16,5.129792e-16,5.129788e-16,5.129785e-16,5.129786e-16,5.129783e-16,5.129783e-16,5.129784e-16,5.129777e-16,5.129774e-16,5.129769e-16,5.129770e-16,5.129766e-16,5.129765e-16,5.129772e-16,5.129769e-16,5.129771e-16,5.129771e-16,5.129771e-16,5.129771e-16,5.129773e-16,5.129776e-16,5.129771e-16,5.129773e-16
1,2897,1.000000,2026-04-23T12:56:16.980002+00:00,driver-CR1-58p-dec_payld-base-attenuation_db,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000
1,2897,1.000000,2026-04-23T12:56:16.980002+00:00,driver-CR1-58p-dec_payld-base-rx_power_mw,1.659952e-10,1.660012e-10,1.660002e-10,1.660001e-10,1.659944e-10,1.659982e-10,1.659968e-10,1.659947e-10,1.659918e-10,1.659937e-10,1.659939e-10,1.659940e-10,1.659937e-10,1.659941e-10,1.659954e-10,1.659969e-10,1.659967e-10,1.659959e-10,1.659965e-10,1.659965e-10,1.659968e-10,1.659975e-10,1.659976e-10,1.659962e-10,1.659958e-10,1.659963e-10,1.659952e-10,1.659952e-10,1.659962e-10,1.659956e-10,1.659945e-10,1.659955e-10,1.659965e-10,1.659969e-10,1.659968e-10,1.659971e-10,1.659961e-10,1.659963e-10,1.659960e-10,1.659965e-10,1.659961e-10,1.659964e-10,1.659964e-10,1.659965e-10,1.659964e-10,1.659968e-10,1.659965e-10,1.659966e-10,1.659966e-10,1.659970e-10,1.659966e-10,1.659968e-10,1.659969e-10,1.659966e-10,1.659966e-10,1.659970e-10,1.659968e-10,1.659967e-10,1.659966e-10,1.659966e-10,1.659965e-10,1.659965e-10,1.659966e-10,1.659963e-10,1.659962e-10,1.659961e-10,1.659961e-10,1.659960e-10,1.659960e-10,1.659962e-10,1.659961e-10,1.659961e-10,1.659961e-10,1.659961e-10,1.659961e-10,1.659962e-10,1.659963e-10,1.659961e-10,1.659962e-10
1,2897,1.000000,2026-04-23T12:56:16.980002+00:00,driver-CR1-58p-dec_payld-base-rx_power_dbm,-97.799046,-97.798889,-97.798914,-97.798916,-97.799065,-97.798966,-97.799003,-97.799059,-97.799133,-97.799084,-97.799079,-97.799076,-97.799085,-97.799074,-97.799038,-97.799000,-97.799005,-97.799025,-97.799010,-97.799010,-97.799003,-97.798985,-97.798983,-97.799019,-97.799030,-97.799017,-97.799045,-97.799046,-97.799018,-97.799034,-97.799063,-97.799037,-97.799010,-97.799001,-97.799003,-97.798995,-97.799021,-97.799016,-97.799024,-97.799011,-97.799020,-97.799012,-97.799014,-97.799011,-97.799012,-97.799002,-97.799011,-97.799007,-97.799007,-97.798999,-97.799009,-97.799002,-97.799000,-97.799008,-97.799009,-97.798999,-97.799003,-97.799005,-97.799008,-97.799008,-97.799010,-97.799010,-97.799009,-97.799015,-97.799018,-97.799022,-97.799021,-97.799024,-97.799025,-97.799019,-97.799022,-97.799020,-97.799020,-97.799020,-97.799020,-97.799018,-97.799016,-97.799020,-97.799019
1,2897,1.000000,2026-04-23T12:56:16.980002+00:00,driver-CR1-58p-dec_payld-base-noise_power_mw,9.642293e-12,9.642098e-12,9.642422e-12,9.642365e-12,9.642496e-12,9.642451e-12,9.642187e-12,9.642179e-12,9.642260e-12,9.642371e-12,9.642043e-12,9.642168e-12,9.642624e-12,9.642528e-12,9.642688e-12,9.642194e-12,9.642502e-12,9.642188e-12,9.642343e-12,9.642378e-12,9.642042e-12,9.642603e-12,9.642260e-12,9.642083e-12,9.642418e-12,9.642654e-12,9.642320e-12,9.642484e-12,9.642374e-12,9.642552e-12,9.642447e-12,9.642149e-12,9.642099e-12,9.642547e-12,9.642277e-12,9.642194e-12,9.642146e-12,9.642599e-12,9.642502e-12,9.642289e-12,9.642723e-12,9.642311e-12,9.642455e-12,9.642111e-12,9.642464e-12,9.642133e-12,9.642224e-12,9.642151e-12,9.642400e-12,9.642273e-12,9.642335e-12,9.641871e-12,9.642014e-12,9.642320e-12,9.642529e-12,9.642522e-12,9.642649e-12,9.642727e-12,9.642161e-12,9.642724e-12,9.642659e-12,9.642433e-12,9.642374e-12,9.642061e-12,9.642676e-12,9.641800e-12,9.643029e-12,9.642172e-12,9.642401e-12,9.642396e-12,9.642375e-12,9.643187e-12,9.642160e-12,9.642025e-12,9.642395e-12,9.641661e-12,9.642989e-12,9.641741e-12,9.642394e-12
1,2897,1.000000,2026-04-23T12:56:16.980002+00:00,driver-CR1-58p-dec_payld-base-total_power_mw,1.755569e-10,1.755987e-10,1.757132e-10,1.757517e-10,1.756150e-10,1.755200e-10,1.756457e-10,1.787653e-10,1.756589e-10,1.756970e-10,1.756267e-10,1.756968e-10,1.755989e-10,1.756425e-10,1.757016e-10,1.771835e-10,1.756833e-10,1.756536e-10,1.762967e-10,1.789428e-10,1.782933e-10,1.756438e-10,1.755956e-10,1.756177e-10,1.769373e-10,1.762590e-10,1.758916e-10,1.762933e-10,1.771326e-10,1.775939e-10,1.766014e-10,1.774795e-10,1.763784e-10,1.774286e-10,1.801605e-10,1.786696e-10,1.805043e-10,1.796359e-10,1.805985e-10,1.803705e-10,1.800928e-10,1.793701e-10,1.842695e-10,1.842053e-10,1.841302e-10,1.825486e-10,1.828237e-10,1.844751e-10,1.864272e-10,1.854277e-10,1.858702e-10,1.882638e-10,1.881221e-10,1.914023e-10,1.944038e-10,1.940261e-10,1.965812e-10,1.975853e-10,2.000425e-10,2.040038e-10,2.013363e-10,2.084393e-10,2.099567e-10,2.131473e-10,2.199392e-10,2.215341e-10,2.254052e-10,2.297974e-10,2.339732e-10,2.387445e-10,2.435816e-10,2.543506e-10,2.623325e-10,2.676958e-10,2.749600e-10,2.879398e-10,2.959164e-10,3.078542e-10,3.197843e-10
1,2897,1.000000,2026-04-23T12:56:16.980002+00:00,driver-CR1-58p-dec_payld-base-interference_mw,1.051470e-13,8.671667e-14,1.675716e-13,1.536400e-13,6.659631e-14,3.417318e-14,8.546081e-14,3.191159e-12,1.247324e-13,1.402323e-13,1.196624e-13,1.360393e-13,6.294425e-14,1.083255e-13,1.647518e-13,1.659871e-12,1.551500e-13,8.382945e-14,8.070448e-13,3.394437e-12,2.741813e-12,1.223520e-13,9.022771e-14,1.024693e-13,1.387339e-12,7.371201e-13,3.449918e-13,7.597458e-13,1.591016e-12,2.042829e-12,1.100003e-12,1.931995e-12,8.544800e-13,1.898563e-12,4.608154e-12,3.140931e-12,4.959164e-12,4.117928e-12,5.063156e-12,4.829368e-12,4.561776e-12,3.842357e-12,8.725591e-12,8.669453e-12,8.573548e-12,6.996149e-12,7.280081e-12,8.918050e-12,1.087190e-11,9.878682e-12,1.031859e-11,1.271519e-11,1.257006e-11,1.585410e-11,1.884589e-11,1.847420e-11,2.101682e-11,2.202296e-11,2.447567e-11,2.843946e-11,2.577265e-11,3.286213e-11,3.438075e-11,3.756797e-11,4.435897e-11,4.595003e-11,4.981551e-11,5.420751e-11,5.837694e-11,6.314554e-11,6.797982e-11,7.874383e-11,8.672698e-11,9.208561e-11,9.934731e-11,1.123234e-10,1.202967e-10,1.322333e-10,1.441612e-10
1,2897,1.000000,2026-04-23T12:56:16.980002+00:00,driver-CR1-58p-dec_payld-base-snr_db,12.359151,12.359396,12.359225,12.359248,12.359040,12.359159,12.359241,12.359189,12.359078,12.359078,12.359231,12.359177,12.358963,12.359018,12.358980,12.359241,12.359097,12.359219,12.359164,12.359149,12.359307,12.359072,12.359228,12.359273,12.359110,12.359017,12.359139,12.359065,12.359142,12.359046,12.359064,12.359224,12.359274,12.359081,12.359201,12.359247,12.359242,12.359043,12.359078,12.359187,12.358983,12.359177,12.359110,12.359267,12.359107,12.359267,12.359217,12.359254,12.359141,12.359207,12.359168,12.359384,12.359322,12.359176,12.359081,12.359095,12.359034,12.358996,12.359248,12.358995,12.359022,12.359123,12.359151,12.359286,12.359006,12.359396,12.358844,12.359227,12.359123,12.359131,12.359138,12.358774,12.359237,12.359297,12.359131,12.359463,12.358867,12.359425,12.359133
