nodes,10.000000,11.000000,12.000000,13.000000,14.000000,15.000000,16.000000,17.000000,19.000000,20.000000,22.000000,23.000000,25.000000,27.000000,28.000000,31.000000,33.000000,35.000000,38.000000,40.000000,43.000000,46.000000,50.000000,53.000000,57.000000,61.000000,66.000000,71.000000,76.000000,81.000000,87.000000,93.000000,100.000000,107.000000,115.000000,123.000000,132.000000,142.000000,152.000000,163.000000,175.000000,187.000000,201.000000,215.000000,231.000000,248.000000,266.000000,285.000000,305.000000,327.000000,351.000000,376.000000,404.000000,433.000000,464.000000,498.000000,534.000000,572.000000,614.000000,658.000000,705.000000,756.000000,811.000000,870.000000,933.000000,1000.000000,1072.000000,1150.000000,1233.000000,1322.000000,1417.000000,1520.000000,1630.000000,1748.000000,1874.000000,2009.000000,2154.000000,2310.000000,2477.000000,2656.000000,2848.000000,3054.000000,3275.000000,3511.000000,3765.000000,4037.000000,4329.000000,4642.000000,4977.000000,5337.000000,5722.000000,6136.000000,6579.000000,7055.000000,7565.000000,8111.000000,8697.000000,9326.000000,10000.000000
x_equals_y,10.000000,11.000000,12.000000,13.000000,14.000000,15.000000,16.000000,17.000000,19.000000,20.000000,22.000000,23.000000,25.000000,27.000000,28.000000,31.000000,33.000000,35.000000,38.000000,40.000000,43.000000,46.000000,50.000000,53.000000,57.000000,61.000000,66.000000,71.000000,76.000000,81.000000,87.000000,93.000000,100.000000,107.000000,115.000000,123.000000,132.000000,142.000000,152.000000,163.000000,175.000000,187.000000,201.000000,215.000000,231.000000,248.000000,266.000000,285.000000,305.000000,327.000000,351.000000,376.000000,404.000000,433.000000,464.000000,498.000000,534.000000,572.000000,614.000000,658.000000,705.000000,756.000000,811.000000,870.000000,933.000000,1000.000000,1072.000000,1150.000000,1233.000000,1322.000000,1417.000000,1520.000000,1630.000000,1748.000000,1874.000000,2009.000000,2154.000000,2310.000000,2477.000000,2656.000000,2848.000000,3054.000000,3275.000000,3511.000000,3765.000000,4037.000000,4329.000000,4642.000000,4977.000000,5337.000000,5722.000000,6136.000000,6579.000000,7055.000000,7565.000000,8111.000000,8697.000000,9326.000000,10000.000000
driver-CR1-237p-dec_payld-base,10.000000,11.000000,12.000000,13.000000,14.000000,15.000000,16.000000,17.000000,19.000000,20.000000,22.000000,23.000000,25.000000,27.000000,28.000000,31.000000,33.000000,35.000000,38.000000,40.000000,43.000000,46.000000,50.000000,53.000000,57.000000,61.000000,66.000000,71.000000,76.000000,81.000000,87.000000,93.000000,100.000000,107.000000,115.000000,123.000000,132.000000,142.000000,152.000000,163.000000,175.000000,187.000000,201.000000,215.000000,231.000000,248.000000,265.000000,285.000000,305.000000,325.000000,351.000000,374.000000,401.000000,429.000000,459.000000,493.000000,531.000000,565.000000,607.000000,652.000000,700.000000,751.000000,800.000000,858.000000,922.000000,988.000000,1065.000000,1135.000000,1205.000000,1302.000000,1389.000000,1478.000000,1592.000000,1701.000000,1806.000000,1917.000000,2004.000000,2050.000000,2025.000000,2004.000000,2011.000000,2011.000000,1957.000000,1910.000000,1880.000000,1837.000000,1813.000000,1776.000000,1703.000000,1681.000000,1665.000000,1617.000000,1623.000000,1593.000000,1545.000000,1538.000000,1471.000000,1473.000000,1430.000000
driver-CR1-237p-dec_payld-rlydd,10.000000,11.000000,12.000000,13.000000,14.000000,15.000000,16.000000,17.000000,19.000000,20.000000,22.000000,23.000000,25.000000,27.000000,28.000000,31.000000,33.000000,35.000000,38.000000,40.000000,43.000000,46.000000,50.000000,53.000000,57.000000,61.000000,66.000000,71.000000,76.000000,81.000000,87.000000,93.000000,100.000000,107.000000,115.000000,123.000000,132.000000,142.000000,152.000000,163.000000,175.000000,187.000000,201.000000,215.000000,231.000000,248.000000,266.000000,285.000000,305.000000,327.000000,349.000000,374.000000,400.000000,427.000000,461.000000,495.000000,528.000000,568.000000,608.000000,654.000000,699.000000,750.000000,804.000000,859.000000,924.000000,990.000000,1058.000000,1127.000000,1220.000000,1296.000000,1381.000000,1490.000000,1587.000000,1694.000000,1810.000000,1925.000000,2023.000000,2025.000000,2022.000000,2023.000000,2021.000000,1997.000000,1961.000000,1931.000000,1893.000000,1866.000000,1869.000000,1815.000000,1794.000000,1751.000000,1751.000000,1736.000000,1716.000000,1697.000000,1702.000000,1667.000000,1624.000000,1616.000000,1543.000000
